"account_id";"company_name";"Country/Region";"primary_sector";"primary_industry";"primary_activity";"target_type";"Scope";"perc_scope1";"Base year_Target_5";"Base year_Target_6";"Base year_Target_7";"Base year_Target_8";"Base year_Target_9";"Base year_Target_10";"Base year_Target_11";"Base year_Target_12";"Base year_Target_13";"Base year_Target_14";"Base year_Target_15";"Base year_Target_16";"Base year_Target_17";"Base year_Target_18";"Base year_Target_19";"Base year_Target_20";"Base year_Target_21";"Base year_Target_22";"Base year_Target_23";"Base year_Target_24";"Base year_Target_25";"Base year_Target_26";"Base year_Target_27";"Base year_Target_28";"Base year_Target_29";"Base year_Target_30";"Base year_Target_31";"Base year_Target_32";"Base year_Target_33";"Base year_Target_34";"Base year_Target_35";"Base year_Target_36";"Base year_Target_37";"Base year_Target_38";"Base year_Target_39";"Base year_Target_40";"Base year_Target_41";"Base year_Target_42";"Base year_Target_43";"Base year_Target_44";"Base year_Target_45";"Base year_Target_46";"Base year_Target_47";"Base year_Target_48";"Base year_Target_49";"Base year_Target_50";"Base year_Target_51";"Base year_Target_52";"Base year_Target_53";"Base year_Target_54";"Base year_Target_55";"Base year_Target_56";"Base year_Target_57";"Base year_Target_58";"Base year_Target_59";"Base year_Target_60";"Base year_Target_61";"Base year_Target_62";"Base year_Target_63";"Base year_Target_64";"Base year_Target_65";"Base year_Target_66";"Base year_Target_67";"Base year_Target_68";"Base year_Target_69";"Base year_Target_70";"Base year_Target_71";"Base year_Target_72";"Base year_Target_73";"Base year_Target_74";"Base year_Target_75";"Base year_Target_76";"Base year_Target_77";"Base year_Target_78";"Base year_Target_79";"Base year_Target_80";"Base year_Target_81";"Base year_Target_82";"Base year_Target_83";"Base year_Target_84";"Base year_Target_85";"Base year_Target_86";"Base year_Target_87";"Base year_Target_88";"Base year_Target_89";"Base year_Target_90";"Base year_Target_91";"Base year_Target_92";"Base year_Target_93";"Base year_Target_94";"Base year_Target_95";"Base year_Target_96";"Base year_Target_97";"Base year_Target_98";"Base year_Target_99";"Base year_Target_100";"Base year_Target_101";"Base year_Target_102";"Base year_Target_103";"Target year_Target_5";"Target year_Target_6";"Target year_Target_7";"Target year_Target_8";"Target year_Target_9";"Target year_Target_10";"Target year_Target_11";"Target year_Target_12";"Target year_Target_13";"Target year_Target_14";"Target year_Target_15";"Target year_Target_16";"Target year_Target_17";"Target year_Target_18";"Target year_Target_19";"Target year_Target_20";"Target year_Target_21";"Target year_Target_22";"Target year_Target_23";"Target year_Target_24";"Target year_Target_25";"Target year_Target_26";"Target year_Target_27";"Target year_Target_28";"Target year_Target_29";"Target year_Target_30";"Target year_Target_31";"Target year_Target_32";"Target year_Target_33";"Target year_Target_34";"Target year_Target_35";"Target year_Target_36";"Target year_Target_37";"Target year_Target_38";"Target year_Target_39";"Target year_Target_40";"Target year_Target_41";"Target year_Target_42";"Target year_Target_43";"Target year_Target_44";"Target year_Target_45";"Target year_Target_46";"Target year_Target_47";"Target year_Target_48";"Target year_Target_49";"Target year_Target_50";"Target year_Target_51";"Target year_Target_52";"Target year_Target_53";"Target year_Target_54";"Target year_Target_55";"Target year_Target_56";"Target year_Target_57";"Target year_Target_58";"Target year_Target_59";"Target year_Target_60";"Target year_Target_61";"Target year_Target_62";"Target year_Target_63";"Target year_Target_64";"Target year_Target_65";"Target year_Target_66";"Target year_Target_67";"Target year_Target_68";"Target year_Target_69";"Target year_Target_70";"Target year_Target_71";"Target year_Target_72";"Target year_Target_73";"Target year_Target_74";"Target year_Target_75";"Target year_Target_76";"Target year_Target_77";"Target year_Target_78";"Target year_Target_79";"Target year_Target_80";"Target year_Target_81";"Target year_Target_82";"Target year_Target_83";"Target year_Target_84";"Target year_Target_85";"Target year_Target_86";"Target year_Target_87";"Target year_Target_88";"Target year_Target_89";"Target year_Target_90";"Target year_Target_91";"Target year_Target_92";"Target year_Target_93";"Target year_Target_94";"Target year_Target_95";"Target year_Target_96";"Target year_Target_97";"Target year_Target_98";"Target year_Target_99";"Target year_Target_100";"Target year_Target_101";"Target year_Target_102";"Target year_Target_103";"Most recent accounting year_Target_5";"Most recent accounting year_Target_6";"Most recent accounting year_Target_7";"Most recent accounting year_Target_8";"Most recent accounting year_Target_9";"Most recent accounting year_Target_10";"Most recent accounting year_Target_11";"Most recent accounting year_Target_12";"Most recent accounting year_Target_13";"Most recent accounting year_Target_14";"Most recent accounting year_Target_15";"Most recent accounting year_Target_16";"Most recent accounting year_Target_17";"Most recent accounting year_Target_18";"Most recent accounting year_Target_19";"Most recent accounting year_Target_20";"Most recent accounting year_Target_21";"Most recent accounting year_Target_22";"Most recent accounting year_Target_23";"Most recent accounting year_Target_24";"Most recent accounting year_Target_25";"Most recent accounting year_Target_26";"Most recent accounting year_Target_27";"Most recent accounting year_Target_28";"Most recent accounting year_Target_29";"Most recent accounting year_Target_30";"Most recent accounting year_Target_31";"Most recent accounting year_Target_32";"Most recent accounting year_Target_33";"Most recent accounting year_Target_34";"Most recent accounting year_Target_35";"Most recent accounting year_Target_36";"Most recent accounting year_Target_37";"Most recent accounting year_Target_38";"Most recent accounting year_Target_39";"Most recent accounting year_Target_40";"Most recent accounting year_Target_41";"Most recent accounting year_Target_42";"Most recent accounting year_Target_43";"Most recent accounting year_Target_44";"Most recent accounting year_Target_45";"Most recent accounting year_Target_46";"Most recent accounting year_Target_47";"Most recent accounting year_Target_48";"Most recent accounting year_Target_49";"Most recent accounting year_Target_50";"Most recent accounting year_Target_51";"Most recent accounting year_Target_52";"Most recent accounting year_Target_53";"Most recent accounting year_Target_54";"Most recent accounting year_Target_55";"Most recent accounting year_Target_56";"Most recent accounting year_Target_57";"Most recent accounting year_Target_58";"Most recent accounting year_Target_59";"Most recent accounting year_Target_60";"Most recent accounting year_Target_61";"Most recent accounting year_Target_62";"Most recent accounting year_Target_63";"Most recent accounting year_Target_64";"Most recent accounting year_Target_65";"Most recent accounting year_Target_66";"Most recent accounting year_Target_67";"Most recent accounting year_Target_68";"Most recent accounting year_Target_69";"Most recent accounting year_Target_70";"Most recent accounting year_Target_71";"Most recent accounting year_Target_72";"Most recent accounting year_Target_73";"Most recent accounting year_Target_74";"Most recent accounting year_Target_75";"Most recent accounting year_Target_76";"Most recent accounting year_Target_77";"Most recent accounting year_Target_78";"Most recent accounting year_Target_79";"Most recent accounting year_Target_80";"Most recent accounting year_Target_81";"Most recent accounting year_Target_82";"Most recent accounting year_Target_83";"Most recent accounting year_Target_84";"Most recent accounting year_Target_85";"Most recent accounting year_Target_86";"Most recent accounting year_Target_87";"Most recent accounting year_Target_88";"Most recent accounting year_Target_89";"Most recent accounting year_Target_90";"Most recent accounting year_Target_91";"Most recent accounting year_Target_92";"Most recent accounting year_Target_93";"Most recent accounting year_Target_94";"Most recent accounting year_Target_95";"Most recent accounting year_Target_96";"Most recent accounting year_Target_97";"Most recent accounting year_Target_98";"Most recent accounting year_Target_99";"Most recent accounting year_Target_100";"Most recent accounting year_Target_101";"Most recent accounting year_Target_102";"Most recent accounting year_Target_103";"BaseYearEmissions_excl_scope3_Target_5";"BaseYearEmissions_excl_scope3_Target_6";"BaseYearEmissions_excl_scope3_Target_7";"BaseYearEmissions_excl_scope3_Target_8";"BaseYearEmissions_excl_scope3_Target_9";"BaseYearEmissions_excl_scope3_Target_10";"BaseYearEmissions_excl_scope3_Target_11";"BaseYearEmissions_excl_scope3_Target_12";"BaseYearEmissions_excl_scope3_Target_13";"BaseYearEmissions_excl_scope3_Target_14";"BaseYearEmissions_excl_scope3_Target_15";"BaseYearEmissions_excl_scope3_Target_16";"BaseYearEmissions_excl_scope3_Target_17";"BaseYearEmissions_excl_scope3_Target_18";"BaseYearEmissions_excl_scope3_Target_19";"BaseYearEmissions_excl_scope3_Target_20";"BaseYearEmissions_excl_scope3_Target_21";"BaseYearEmissions_excl_scope3_Target_22";"BaseYearEmissions_excl_scope3_Target_23";"BaseYearEmissions_excl_scope3_Target_24";"BaseYearEmissions_excl_scope3_Target_25";"BaseYearEmissions_excl_scope3_Target_26";"BaseYearEmissions_excl_scope3_Target_27";"BaseYearEmissions_excl_scope3_Target_28";"BaseYearEmissions_excl_scope3_Target_29";"BaseYearEmissions_excl_scope3_Target_30";"BaseYearEmissions_excl_scope3_Target_31";"BaseYearEmissions_excl_scope3_Target_32";"BaseYearEmissions_excl_scope3_Target_33";"BaseYearEmissions_excl_scope3_Target_34";"BaseYearEmissions_excl_scope3_Target_35";"BaseYearEmissions_excl_scope3_Target_36";"BaseYearEmissions_excl_scope3_Target_37";"BaseYearEmissions_excl_scope3_Target_38";"BaseYearEmissions_excl_scope3_Target_39";"BaseYearEmissions_excl_scope3_Target_40";"BaseYearEmissions_excl_scope3_Target_41";"BaseYearEmissions_excl_scope3_Target_42";"BaseYearEmissions_excl_scope3_Target_43";"BaseYearEmissions_excl_scope3_Target_44";"BaseYearEmissions_excl_scope3_Target_45";"BaseYearEmissions_excl_scope3_Target_46";"BaseYearEmissions_excl_scope3_Target_47";"BaseYearEmissions_excl_scope3_Target_48";"BaseYearEmissions_excl_scope3_Target_49";"BaseYearEmissions_excl_scope3_Target_50";"BaseYearEmissions_excl_scope3_Target_51";"BaseYearEmissions_excl_scope3_Target_52";"BaseYearEmissions_excl_scope3_Target_53";"BaseYearEmissions_excl_scope3_Target_54";"BaseYearEmissions_excl_scope3_Target_55";"BaseYearEmissions_excl_scope3_Target_56";"BaseYearEmissions_excl_scope3_Target_57";"BaseYearEmissions_excl_scope3_Target_58";"BaseYearEmissions_excl_scope3_Target_59";"BaseYearEmissions_excl_scope3_Target_60";"BaseYearEmissions_excl_scope3_Target_61";"BaseYearEmissions_excl_scope3_Target_62";"BaseYearEmissions_excl_scope3_Target_63";"BaseYearEmissions_excl_scope3_Target_64";"BaseYearEmissions_excl_scope3_Target_65";"BaseYearEmissions_excl_scope3_Target_66";"BaseYearEmissions_excl_scope3_Target_67";"BaseYearEmissions_excl_scope3_Target_68";"BaseYearEmissions_excl_scope3_Target_69";"BaseYearEmissions_excl_scope3_Target_70";"BaseYearEmissions_excl_scope3_Target_71";"BaseYearEmissions_excl_scope3_Target_72";"BaseYearEmissions_excl_scope3_Target_73";"BaseYearEmissions_excl_scope3_Target_74";"BaseYearEmissions_excl_scope3_Target_75";"BaseYearEmissions_excl_scope3_Target_76";"BaseYearEmissions_excl_scope3_Target_77";"BaseYearEmissions_excl_scope3_Target_78";"BaseYearEmissions_excl_scope3_Target_79";"BaseYearEmissions_excl_scope3_Target_80";"BaseYearEmissions_excl_scope3_Target_81";"BaseYearEmissions_excl_scope3_Target_82";"BaseYearEmissions_excl_scope3_Target_83";"BaseYearEmissions_excl_scope3_Target_84";"BaseYearEmissions_excl_scope3_Target_85";"BaseYearEmissions_excl_scope3_Target_86";"BaseYearEmissions_excl_scope3_Target_87";"BaseYearEmissions_excl_scope3_Target_88";"BaseYearEmissions_excl_scope3_Target_89";"BaseYearEmissions_excl_scope3_Target_90";"BaseYearEmissions_excl_scope3_Target_91";"BaseYearEmissions_excl_scope3_Target_92";"BaseYearEmissions_excl_scope3_Target_93";"BaseYearEmissions_excl_scope3_Target_94";"BaseYearEmissions_excl_scope3_Target_95";"BaseYearEmissions_excl_scope3_Target_96";"BaseYearEmissions_excl_scope3_Target_97";"BaseYearEmissions_excl_scope3_Target_98";"BaseYearEmissions_excl_scope3_Target_99";"BaseYearEmissions_excl_scope3_Target_100";"BaseYearEmissions_excl_scope3_Target_101";"BaseYearEmissions_excl_scope3_Target_102";"BaseYearEmissions_excl_scope3_Target_103";"MRY_EM_excl_scope3_Target_5";"MRY_EM_excl_scope3_Target_6";"MRY_EM_excl_scope3_Target_7";"MRY_EM_excl_scope3_Target_8";"MRY_EM_excl_scope3_Target_9";"MRY_EM_excl_scope3_Target_10";"MRY_EM_excl_scope3_Target_11";"MRY_EM_excl_scope3_Target_12";"MRY_EM_excl_scope3_Target_13";"MRY_EM_excl_scope3_Target_14";"MRY_EM_excl_scope3_Target_15";"MRY_EM_excl_scope3_Target_16";"MRY_EM_excl_scope3_Target_17";"MRY_EM_excl_scope3_Target_18";"MRY_EM_excl_scope3_Target_19";"MRY_EM_excl_scope3_Target_20";"MRY_EM_excl_scope3_Target_21";"MRY_EM_excl_scope3_Target_22";"MRY_EM_excl_scope3_Target_23";"MRY_EM_excl_scope3_Target_24";"MRY_EM_excl_scope3_Target_25";"MRY_EM_excl_scope3_Target_26";"MRY_EM_excl_scope3_Target_27";"MRY_EM_excl_scope3_Target_28";"MRY_EM_excl_scope3_Target_29";"MRY_EM_excl_scope3_Target_30";"MRY_EM_excl_scope3_Target_31";"MRY_EM_excl_scope3_Target_32";"MRY_EM_excl_scope3_Target_33";"MRY_EM_excl_scope3_Target_34";"MRY_EM_excl_scope3_Target_35";"MRY_EM_excl_scope3_Target_36";"MRY_EM_excl_scope3_Target_37";"MRY_EM_excl_scope3_Target_38";"MRY_EM_excl_scope3_Target_39";"MRY_EM_excl_scope3_Target_40";"MRY_EM_excl_scope3_Target_41";"MRY_EM_excl_scope3_Target_42";"MRY_EM_excl_scope3_Target_43";"MRY_EM_excl_scope3_Target_44";"MRY_EM_excl_scope3_Target_45";"MRY_EM_excl_scope3_Target_46";"MRY_EM_excl_scope3_Target_47";"MRY_EM_excl_scope3_Target_48";"MRY_EM_excl_scope3_Target_49";"MRY_EM_excl_scope3_Target_50";"MRY_EM_excl_scope3_Target_51";"MRY_EM_excl_scope3_Target_52";"MRY_EM_excl_scope3_Target_53";"MRY_EM_excl_scope3_Target_54";"MRY_EM_excl_scope3_Target_55";"MRY_EM_excl_scope3_Target_56";"MRY_EM_excl_scope3_Target_57";"MRY_EM_excl_scope3_Target_58";"MRY_EM_excl_scope3_Target_59";"MRY_EM_excl_scope3_Target_60";"MRY_EM_excl_scope3_Target_61";"MRY_EM_excl_scope3_Target_62";"MRY_EM_excl_scope3_Target_63";"MRY_EM_excl_scope3_Target_64";"MRY_EM_excl_scope3_Target_65";"MRY_EM_excl_scope3_Target_66";"MRY_EM_excl_scope3_Target_67";"MRY_EM_excl_scope3_Target_68";"MRY_EM_excl_scope3_Target_69";"MRY_EM_excl_scope3_Target_70";"MRY_EM_excl_scope3_Target_71";"MRY_EM_excl_scope3_Target_72";"MRY_EM_excl_scope3_Target_73";"MRY_EM_excl_scope3_Target_74";"MRY_EM_excl_scope3_Target_75";"MRY_EM_excl_scope3_Target_76";"MRY_EM_excl_scope3_Target_77";"MRY_EM_excl_scope3_Target_78";"MRY_EM_excl_scope3_Target_79";"MRY_EM_excl_scope3_Target_80";"MRY_EM_excl_scope3_Target_81";"MRY_EM_excl_scope3_Target_82";"MRY_EM_excl_scope3_Target_83";"MRY_EM_excl_scope3_Target_84";"MRY_EM_excl_scope3_Target_85";"MRY_EM_excl_scope3_Target_86";"MRY_EM_excl_scope3_Target_87";"MRY_EM_excl_scope3_Target_88";"MRY_EM_excl_scope3_Target_89";"MRY_EM_excl_scope3_Target_90";"MRY_EM_excl_scope3_Target_91";"MRY_EM_excl_scope3_Target_92";"MRY_EM_excl_scope3_Target_93";"MRY_EM_excl_scope3_Target_94";"MRY_EM_excl_scope3_Target_95";"MRY_EM_excl_scope3_Target_96";"MRY_EM_excl_scope3_Target_97";"MRY_EM_excl_scope3_Target_98";"MRY_EM_excl_scope3_Target_99";"MRY_EM_excl_scope3_Target_100";"MRY_EM_excl_scope3_Target_101";"MRY_EM_excl_scope3_Target_102";"MRY_EM_excl_scope3_Target_103";"% reduction from base year_Target_5";"% reduction from base year_Target_6";"% reduction from base year_Target_7";"% reduction from base year_Target_8";"% reduction from base year_Target_9";"% reduction from base year_Target_10";"% reduction from base year_Target_11";"% reduction from base year_Target_12";"% reduction from base year_Target_13";"% reduction from base year_Target_14";"% reduction from base year_Target_15";"% reduction from base year_Target_16";"% reduction from base year_Target_17";"% reduction from base year_Target_18";"% reduction from base year_Target_19";"% reduction from base year_Target_20";"% reduction from base year_Target_21";"% reduction from base year_Target_22";"% reduction from base year_Target_23";"% reduction from base year_Target_24";"% reduction from base year_Target_25";"% reduction from base year_Target_26";"% reduction from base year_Target_27";"% reduction from base year_Target_28";"% reduction from base year_Target_29";"% reduction from base year_Target_30";"% reduction from base year_Target_31";"% reduction from base year_Target_32";"% reduction from base year_Target_33";"% reduction from base year_Target_34";"% reduction from base year_Target_35";"% reduction from base year_Target_36";"% reduction from base year_Target_37";"% reduction from base year_Target_38";"% reduction from base year_Target_39";"% reduction from base year_Target_40";"% reduction from base year_Target_41";"% reduction from base year_Target_42";"% reduction from base year_Target_43";"% reduction from base year_Target_44";"% reduction from base year_Target_45";"% reduction from base year_Target_46";"% reduction from base year_Target_47";"% reduction from base year_Target_48";"% reduction from base year_Target_49";"% reduction from base year_Target_50";"% reduction from base year_Target_51";"% reduction from base year_Target_52";"% reduction from base year_Target_53";"% reduction from base year_Target_54";"% reduction from base year_Target_55";"% reduction from base year_Target_56";"% reduction from base year_Target_57";"% reduction from base year_Target_58";"% reduction from base year_Target_59";"% reduction from base year_Target_60";"% reduction from base year_Target_61";"% reduction from base year_Target_62";"% reduction from base year_Target_63";"% reduction from base year_Target_64";"% reduction from base year_Target_65";"% reduction from base year_Target_66";"% reduction from base year_Target_67";"% reduction from base year_Target_68";"% reduction from base year_Target_69";"% reduction from base year_Target_70";"% reduction from base year_Target_71";"% reduction from base year_Target_72";"% reduction from base year_Target_73";"% reduction from base year_Target_74";"% reduction from base year_Target_75";"% reduction from base year_Target_76";"% reduction from base year_Target_77";"% reduction from base year_Target_78";"% reduction from base year_Target_79";"% reduction from base year_Target_80";"% reduction from base year_Target_81";"% reduction from base year_Target_82";"% reduction from base year_Target_83";"% reduction from base year_Target_84";"% reduction from base year_Target_85";"% reduction from base year_Target_86";"% reduction from base year_Target_87";"% reduction from base year_Target_88";"% reduction from base year_Target_89";"% reduction from base year_Target_90";"% reduction from base year_Target_91";"% reduction from base year_Target_92";"% reduction from base year_Target_93";"% reduction from base year_Target_94";"% reduction from base year_Target_95";"% reduction from base year_Target_96";"% reduction from base year_Target_97";"% reduction from base year_Target_98";"% reduction from base year_Target_99";"% reduction from base year_Target_100";"% reduction from base year_Target_101";"% reduction from base year_Target_102";"% reduction from base year_Target_103";"Base year_Target_1";"Target year_Target_1";"Most recent accounting year_Target_1";"BaseYearEmissions_excl_scope3_Target_1";"MRY_EM_excl_scope3_Target_1";"% reduction from base year_Target_1";"Base year_Target_2";"Target year_Target_2";"Most recent accounting year_Target_2";"BaseYearEmissions_excl_scope3_Target_2";"MRY_EM_excl_scope3_Target_2";"% reduction from base year_Target_2";"Base year_Target_3";"Target year_Target_3";"Most recent accounting year_Target_3";"BaseYearEmissions_excl_scope3_Target_3";"MRY_EM_excl_scope3_Target_3";"% reduction from base year_Target_3";"Base year_Target_4";"Target year_Target_4";"Most recent accounting year_Target_4";"BaseYearEmissions_excl_scope3_Target_4";"MRY_EM_excl_scope3_Target_4";"% reduction from base year_Target_4"
847157;"37 Interactive Entertainment";"tmp";"IT & software development";"Services";"Software";"absolute";"Scope 2";0;
