"company_name";"Country/Region";"sectors";"industries";"activities";"target_type";"Scope";"perc_scope1";"Base year_Target_1";"Target year_Target_1";"BaseYearEmissions_excl_scope3_Target_1";"MRY_excl_scope3_Target_1";"% reduction from base year_Target_1";"Base year_Target_2";"Target year_Target_2";"BaseYearEmissions_excl_scope3_Target_2";"MRY_excl_scope3_Target_2";"% reduction from base year_Target_2";"Base year_Target_3";"Target year_Target_3";"BaseYearEmissions_excl_scope3_Target_3";"MRY_excl_scope3_Target_3";"% reduction from base year_Target_3";"Base year_Target_4";"Target year_Target_4";"BaseYearEmissions_excl_scope3_Target_4";"MRY_excl_scope3_Target_4";"% reduction from base year_Target_4"
"Adecco Group AG";"United Kingdom";"Commercial & consumer services";"Services";"Commercial services";"absolute";"Scope 1";1;2012;2022;837.003895910458;970.97451677367;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Adecco Group AG";"United States of America";"Commercial & consumer services";"Services";"Commercial services";"absolute";"Scope 1";0;2012;2022;0;0;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Air Canada";"Canada";"Air transport";"Transportation services";"Air freight, Passenger airlines";"absolute";"Scope 1";1;2005;2050;26362.4687145634;36989.5851034749;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Air Canada";"United States of America";"Air transport";"Transportation services";"Air freight, Passenger airlines";"absolute";"Scope 1";1;2005;2050;25.3210047788758;35.5282910456828;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Air France - KLM";"France";"Air transport, Industrial support services";"Services, Transportation services";"Air freight, Passenger airlines, Transportation support services";"absolute";"Scope 1";1;2005;2050;15622258.2731827;17352650.2750759;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Air France - KLM";"Netherlands";"Air transport, Industrial support services";"Services, Transportation services";"Air freight, Passenger airlines, Transportation support services";"absolute";"Scope 1";1;2005;2050;9284741.72681734;10313161.7249241;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AK Steel Holding Corporation";"United States of America";"Metal smelting, refining & forming";"Materials";"Iron & steel";"absolute";"Scope 1";1;2015;2025;8092985;6567119;18.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Algar Telecom";"Brazil";"Media, telecommunications & data center services";"Services";"Telecommunications services";"absolute";"Scope 1";1;2017;2026;1693;1693;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ameren Corporation";"United States of America";"Energy utility networks";"Infrastructure";"Electricity networks, Gas utilities";"absolute";"Scope 1";1;2005;2030;35754207;30200376;35;2005;2040;35754207;30200376;50;2005;2050;35754207;30200376;80;NA;NA;NA;NA;NA
"American Electric Power Company, Inc.";"United States of America";"Energy utility networks, Renewable power generation, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Coal generation, Electricity networks, Other renewable generation";"absolute";"Scope 1";1;2000;2050;167000000;78760420;80;2010;2020;134000000;78760420;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"An Post";"Ireland";"Commercial & consumer services, Trading, wholesale, distribution, rental & leasing";"Services";"Commercial services, Dealers, wholesalers & distributors";"absolute";"Scope 1";1;2009;2020;4563;24981;23.5;2009;2022;18813;24981;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ANA Holdings Inc.";"Japan";"Air transport, Commercial & consumer services, Industrial support services, Specialized professional services, Trading, wholesale, distribution, rental & leasing";"Services, Transportation services";"Air freight, Dealers, wholesalers & distributors, Other professional services, Passenger airlines, Transportation support services, Travel services";"absolute";"Scope 1";1;2005;2020;1638965.38850002;4163412;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"Brazil";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 1";1;2017;2020;429;429.000000000001;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"China";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 1";1;2017;2020;148;148;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"France";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 1";1;2017;2020;10863;10863;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"Germany";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 1";1;2017;2020;2005;2005;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"India";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 1";1;2017;2020;216;216.000000000001;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"Indonesia";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 1";1;2017;2020;12;12;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"Ireland";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 1";1;2017;2020;11;11;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"Italy";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 1";1;2017;2020;170;170;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"Mexico";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 1";1;2017;2020;5;5;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"Spain";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 1";1;2017;2020;20;20;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"United Kingdom of Great Britain and Northern Ireland";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 1";1;2017;2020;10;10;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AptarGroup";"United States of America";"Plastic product manufacturing";"Manufacturing";"Plastic products";"absolute";"Scope 1";1;2017;2020;2865;2865.00000000001;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Askul";"Japan";"Discretionary retail, Food & beverage processing, Intermodal transport & logistics";"Food, beverage & agriculture, Retail, Transportation services";"Discretionary delivery retail, Logistics - 3rd party, Non-alcoholic beverages";"absolute";"Scope 1";1;2015;2030;5134;3057.89;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AstraZeneca";"China";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";"absolute";"Scope 1";1;2015;2025;12401.9003133113;11351.8569510339;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AstraZeneca";"Sweden";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";"absolute";"Scope 1";1;2015;2025;5808.28035986035;5316.50522185421;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AstraZeneca";"United Kingdom";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";"absolute";"Scope 1";1;2015;2025;90074.458132665;82448.0392385045;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AstraZeneca";"United States of America";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";"absolute";"Scope 1";1;2015;2025;111604.742753558;102155.39899442;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"AT&T Inc.";"United States of America";"Electrical & electronic equipment, Media, telecommunications & data center services, Web & marketing services";"Manufacturing, Services";"Communications equipment, Marketing, Media, Telecommunications services";"absolute";"Scope 1";1;2008;2020;849532.928097097;1029016;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Avangrid Inc";"United States of America";"Energy utility networks, Thermal power generation";"Infrastructure, Power generation";"Electricity networks, Gas utilities, Non-CCGT generation";"absolute";"Scope 1";1;2015;2035;1184433;1003915;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Befimmo SA";"Belgium";"Financial services";"Services";"REIT";"absolute";"Scope 1";1;2016;2030;12741.9945504087;12437;53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Befimmo SA";"Luxembourg";"Financial services";"Services";"REIT";"absolute";"Scope 1";1;2016;2030;42.0054495912808;41;53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Brewer Science";"United States of America";"Chemicals";"Manufacturing";"Specialty chemicals";"absolute";"Scope 1";1;2014;2030;1046.44;778.49;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Capital Power Corporation";"Canada";"Renewable power generation, Thermal power generation";"Power generation";"CCGT generation, Coal generation, Hydro generation";"absolute";"Scope 1";1;2016;2031;9071596.03460028;9839755.75243803;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Capital Power Corporation";"United States of America";"Renewable power generation, Thermal power generation";"Power generation";"CCGT generation, Coal generation, Hydro generation";"absolute";"Scope 1";1;2016;2031;628403.965399721;681615.617561968;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Catalyst Paper Corporation";"Canada";"Paper products & packaging, Wood & paper materials";"Manufacturing, Materials";"Paper products, Pulp & paper mills";"absolute";"Scope 1";1;1990;2021;393272.094878743;284244;75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Catalyst Paper Corporation";"United States of America";"Paper products & packaging, Wood & paper materials";"Manufacturing, Materials";"Paper products, Pulp & paper mills";"absolute";"Scope 1";1;1990;2021;975560.905121257;705103;75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Centrais Eletricas Brasileiras S/A (ELETROBRAS)";"Brazil";"Energy utility networks, Renewable power generation, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Electricity networks, Hydro generation, Non-CCGT generation";"absolute";"Scope 1";1;2016;2021;17534;5803061;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CenturyLink";"Canada";"Media, telecommunications & data center services";"Services";"Servers & data centers, Telecommunications services";"absolute";"Scope 1";0;2012;2024;0;0;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CenturyLink";"United Kingdom";"Media, telecommunications & data center services";"Services";"Servers & data centers, Telecommunications services";"absolute";"Scope 1";1;2012;2024;497.995545975726;420.45454659285;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CenturyLink";"United States of America";"Media, telecommunications & data center services";"Services";"Servers & data centers, Telecommunications services";"absolute";"Scope 1";1;2012;2024;279022.004454024;235576.545453407;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CEWE Stiftung & Co. KGaA";"Czech Republic";"Commercial & consumer services, Discretionary retail";"Retail, Services";"Consumer services, Specialist retail";"absolute";"Scope 1";1;2015;2020;91.6334106728538;197.38283062645;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CEWE Stiftung & Co. KGaA";"France";"Commercial & consumer services, Discretionary retail";"Retail, Services";"Consumer services, Specialist retail";"absolute";"Scope 1";1;2015;2020;118.317865429234;254.862446138548;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CEWE Stiftung & Co. KGaA";"Germany";"Commercial & consumer services, Discretionary retail";"Retail, Services";"Consumer services, Specialist retail";"absolute";"Scope 1";1;2015;2020;1123.26450116009;2419.56645674511;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CEWE Stiftung & Co. KGaA";"Hungary";"Commercial & consumer services, Discretionary retail";"Retail, Services";"Consumer services, Specialist retail";"absolute";"Scope 1";1;2015;2020;25.1740139211136;54.2260523699038;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CEWE Stiftung & Co. KGaA";"Poland";"Commercial & consumer services, Discretionary retail";"Retail, Services";"Consumer services, Specialist retail";"absolute";"Scope 1";1;2015;2020;96.1647331786544;207.143520053033;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CEWE Stiftung & Co. KGaA";"Slovakia";"Commercial & consumer services, Discretionary retail";"Retail, Services";"Consumer services, Specialist retail";"absolute";"Scope 1";1;2015;2020;29.2018561484918;62.9022207490885;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CEWE Stiftung & Co. KGaA";"United Kingdom";"Commercial & consumer services, Discretionary retail";"Retail, Services";"Consumer services, Specialist retail";"absolute";"Scope 1";1;2015;2020;35.2436194895592;75.9164733178655;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"China Mobile";"China";"Discretionary retail, Media, telecommunications & data center services";"Retail, Services";"Specialist retail, Telecommunications services";"absolute";"Scope 1";1;2015;2020;388129;335189;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Companhia Energetica Minas Gerais - CEMIG";"Brazil";"Energy utility networks, Renewable power generation, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Electricity networks, Gas utilities, Hydro generation, Non-CCGT generation";"absolute";"Scope 1";1;2014;2021;617717;48849;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Compañía Española de Petróleos, S.A.U. (CEPSA)";"Brazil";"Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels";"Natural gas extraction, Oil & gas extraction, Oil & gas refining";"absolute";"Scope 1";1;2014;2020;95967.9548820159;115078.441238539;3.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Compañía Española de Petróleos, S.A.U. (CEPSA)";"Canada";"Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels";"Natural gas extraction, Oil & gas extraction, Oil & gas refining";"absolute";"Scope 1";1;2014;2020;148807.798495757;178440.496268609;3.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Compañía Española de Petróleos, S.A.U. (CEPSA)";"Spain";"Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels";"Natural gas extraction, Oil & gas extraction, Oil & gas refining";"absolute";"Scope 1";1;2014;2020;4457557.24690857;5345208.62027791;3.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Core Laboratories N.V.";"Canada";"Industrial support services";"Services";"Energy services & equipment";"absolute";"Scope 1";1;2015;2020;2519.94466403163;1017;59.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Core Laboratories N.V.";"Netherlands";"Industrial support services";"Services";"Energy services & equipment";"absolute";"Scope 1";1;2015;2020;22.3003952569169;8.99999999999999;59.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Core Laboratories N.V.";"United Kingdom of Great Britain and Northern Ireland";"Industrial support services";"Services";"Energy services & equipment";"absolute";"Scope 1";1;2015;2020;336.983750548968;136;59.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Core Laboratories N.V.";"United States of America";"Industrial support services";"Services";"Energy services & equipment";"absolute";"Scope 1";1;2015;2020;2093.75933245498;845;59.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Croda International";"Brazil";"Chemicals";"Manufacturing";"Agricultural chemicals, Personal care & household products, Specialty chemicals";"absolute";"Scope 1";1;2015;2025;1711.09297074496;1764.46136414021;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Croda International";"China";"Chemicals";"Manufacturing";"Agricultural chemicals, Personal care & household products, Specialty chemicals";"absolute";"Scope 1";1;2015;2025;9261.54517164651;9550.40953765057;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Croda International";"France";"Chemicals";"Manufacturing";"Agricultural chemicals, Personal care & household products, Specialty chemicals";"absolute";"Scope 1";1;2015;2025;2375.38704830406;2449.47454245387;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Croda International";"India";"Chemicals";"Manufacturing";"Agricultural chemicals, Personal care & household products, Specialty chemicals";"absolute";"Scope 1";1;2015;2025;1977.88204382918;2039.57149543069;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Croda International";"Indonesia";"Chemicals";"Manufacturing";"Agricultural chemicals, Personal care & household products, Specialty chemicals";"absolute";"Scope 1";1;2015;2025;67.5008498164889;69.6061777963889;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Croda International";"Italy";"Chemicals";"Manufacturing";"Agricultural chemicals, Personal care & household products, Specialty chemicals";"absolute";"Scope 1";1;2015;2025;37.5004721202716;38.6700987757717;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Croda International";"Japan";"Chemicals";"Manufacturing";"Agricultural chemicals, Personal care & household products, Specialty chemicals";"absolute";"Scope 1";1;2015;2025;1676.80682480643;1729.1058452595;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Croda International";"Netherlands";"Chemicals";"Manufacturing";"Agricultural chemicals, Personal care & household products, Specialty chemicals";"absolute";"Scope 1";1;2015;2025;35803.3078963142;36920.0005911766;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Croda International";"Spain";"Chemicals";"Manufacturing";"Agricultural chemicals, Personal care & household products, Specialty chemicals";"absolute";"Scope 1";1;2015;2025;8619.75137735957;8888.59841860236;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Croda International";"United Kingdom";"Chemicals";"Manufacturing";"Agricultural chemicals, Personal care & household products, Specialty chemicals";"absolute";"Scope 1";1;2015;2025;38529.0564984276;39730.7643421928;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Croda International";"United States of America";"Chemicals";"Manufacturing";"Agricultural chemicals, Personal care & household products, Specialty chemicals";"absolute";"Scope 1";1;2015;2025;20490.2579665164;21129.3419710816;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Danieli & C Officine Meccaniche S.p.A.";"Germany";"Metal smelting, refining & forming, Powered machinery";"Manufacturing, Materials";"Industrial machinery, Iron & steel";"absolute";"Scope 1";1;2013;2035;10449.1836288126;9879.22815815006;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Danieli & C Officine Meccaniche S.p.A.";"Italy";"Metal smelting, refining & forming, Powered machinery";"Manufacturing, Materials";"Industrial machinery, Iron & steel";"absolute";"Scope 1";1;2013;2035;228764.805650117;216286.725341929;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Deutsche Lufthansa AG";"Germany";"Air transport, Bars, hotels & restaurants, Industrial support services";"Hospitality, Services, Transportation services";"Air freight, Food & beverage amenities, Passenger airlines, Transportation support services";"absolute";"Scope 1";1;2005;2050;29798.6357372796;42799.7039289116;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"DIA";"Brazil";"Convenience retail";"Retail";"Supermarkets, food & drugstores";"absolute";"Scope 1";1;2015;2021;8579.29185701245;47513.03;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"DIA";"Portugal";"Convenience retail";"Retail";"Supermarkets, food & drugstores";"absolute";"Scope 1";1;2015;2021;9632.8270762146;53347.6200000001;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"DIA";"Spain";"Convenience retail";"Retail";"Supermarkets, food & drugstores";"absolute";"Scope 1";1;2015;2021;52916.097284851;293054.97;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"DTE Energy Company";"United States of America";"Energy utility networks, Oil & gas storage & transportation, Thermal power generation";"Fossil Fuels, Infrastructure, Power generation";"CCGT generation, Coal generation, Electricity networks, Gas utilities, Oil & gas pipelines & storage";"absolute";"Scope 1";1;2005;2050;37700000;31857000;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
