"Scope_Target_1";"Scope_Target_2";"TwoTargets";"Country";"Actor name";"Action description";"Included in aggregation";"Sufficient data";"Actor type";"Target type";"Action or initiative";"Sector targeted";"Subsector";"Subsector 2";"Smaller actor types included";"Geographic coverage";"Action status";"Base Year";"BY Scope 1 emissions (tCO2e)";"BY Scope 2 emissions (tCO2e)";"MRY Year";"MRY Scope 1 emissions (tCO2e)";"MRY Scope 2 emissions (tCO2e)";"Target Year 1";"Target Year 1 Scope 1 emissions reduction (perc)";"Target Year 1 Scope 2 emissions reduction (perc)";"Target Year 2";"Target Year 2 Scope 1 emissions reduction (perc)";"Target Year 2 Scope 2 emissions reduction (perc)"
"Scope 1+2";NA;FALSE;"France";"3i Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;5.7968306010929;24.0868306010929;2018;4.64950819672131;19.3195081967213;2019;0.25;0.25;"";"";""
"Scope 1+2";NA;FALSE;"Germany";"3i Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;0;10.6941530054645;2018;0;8.57754098360655;2019;0.25;0.25;"";"";""
"Scope 1+2";NA;FALSE;"India";"3i Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;1.89896174863388;52.4713114754097;2018;1.52311475409836;42.0860655737706;2019;0.25;0.25;"";"";""
"Scope 1+2";NA;FALSE;"Luxembourg";"3i Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;0;3.6979781420765;2018;0;2.96606557377049;2019;0.25;0.25;"";"";""
"Scope 1+2";NA;FALSE;"Netherlands";"3i Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;13.6925136612022;15.8913114754099;2018;10.9824590163934;12.7460655737705;2019;0.25;0.25;"";"";""
"Scope 1+2";NA;FALSE;"Spain";"3i Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;5.29710382513661;18.4898907103825;2018;4.24868852459016;14.8303278688525;2019;0.25;0.25;"";"";""
"Scope 1+2";NA;FALSE;"Sweden";"3i Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;14.5920218579235;7.29601092896175;2018;11.7039344262295;5.85196721311475;2019;0.25;0.25;"";"";""
"Scope 1+2";NA;FALSE;"United Kingdom";"3i Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;29.9936850805896;118.725003444;2018;24.0572640859622;95.2266703402672;2019;0.25;0.25;"";"";""
"Scope 1+2";NA;FALSE;"United States of America";"3i Group";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;0;44.5756284153004;2018;0;35.7531147540984;2019;0.25;0.25;"";"";""
"Scope 1+2";NA;FALSE;"Belgium";"3M Company";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2002;2330419.16167665;62826.3473053894;2017;743696.606786425;20049.5009980039;2025;0.5;0.5;"";"";""
"Scope 1+2";NA;FALSE;"China";"3M Company";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2002;118712.574850299;250209.580838323;2017;37884.2315369262;79848.3033932137;2025;0.5;0.5;"";"";""
"Scope 1+2";NA;FALSE;"Germany";"3M Company";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2002;467544.91017964;300982.035928144;2017;149205.588822355;96051.0978043911;2025;0.5;0.5;"";"";""
"Scope 1+2";NA;FALSE;"Japan";"3M Company";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2002;213682.634730538;117616.766467066;2017;68191.6167664672;37534.5309381238;2025;0.5;0.5;"";"";""
"Scope 1+2";NA;FALSE;"United Kingdom";"3M Company";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2002;153413.173652695;133688.622754491;2017;48958.0838323353;42663.4730538922;2025;0.5;0.5;"";"";""
"Scope 1+2";NA;FALSE;"United States of America";"3M Company";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2002;7962874.25149701;4565868.26347305;2017;2541157.68463074;1457085.82834331;2025;0.5;0.5;"";"";""
"Scope 1+2";NA;FALSE;"United Kingdom of Great Britain and Northern Ireland";"A.G. Barr Plc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;3619.66941015089;10747.3305898491;2018;3348.19420438957;9941.28079561042;2020;0.15;0.15;"";"";""
"Scope 1";"Scope 1";TRUE;"France";"A2A";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2012;384363.947443931;0;2017;327107.693908957;0;2022;0.340000000000002;0.340000000000002;"2030";"0.62";"0.62"
"Scope 1";"Scope 1";TRUE;"Italy";"A2A";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2012;9082926.05255606;0;2017;7729900.30609104;0;2022;0.340000000000001;0.340000000000001;"2030";"0.62";"0.62"
"Scope 1+2";"Scope 1+2";TRUE;"Austria";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;544.358986398579;188.893148812451;2017;481.802452226571;167.185964741291;2025;0.249999999999998;0.249999999999998;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Belgium";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;778.823908554772;255.444152757661;2017;689.323182624231;226.089074086607;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Brazil";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;1243.16955076054;70.3444812343106;2017;1100.3072477089;62.2606485905991;2025;0.249999999999999;0.249999999999999;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Bulgaria";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;175.140542492596;86.1489684097481;2017;155.013777609321;76.2489189555048;2025;0.249999999999999;0.249999999999999;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Canada";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;1487.29332670033;264.042034001296;2017;1316.37685771527;233.698905779739;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"China";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;90.0025007482812;1677.3575489767;2017;79.659611856384;1484.59931874072;2025;0.249999999999999;0.249999999999999;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Croatia";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;180.30527674372;37.023937974632;2017;159.584991990759;32.7692286762417;2025;0.249999999999997;0.249999999999997;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Denmark";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;252.601547084561;314.177991101845;2017;223.573134388297;278.073349261571;2025;0.249999999999997;0.249999999999997;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Estonia";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;78.6420872307879;45.5317366441204;2017;69.6047120057397;40.2993298859756;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Finland";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;328.591202965449;117.848025334771;2017;290.830226605119;104.305190168713;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"France";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;1946.70444567779;68.1124352304329;2017;1722.99346409829;60.285104390869;2025;0.249999999999998;0.249999999999998;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Germany";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;29124.9573779324;827.408443545004;2017;25777.9815090764;732.324490003114;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Greece";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;56.0313611197596;258.536987803392;2017;49.592360673047;228.826487349911;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Hungary";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;281.628154309875;58.183333724395;2017;249.264067927389;51.4970333319797;2025;0.250000000000002;0.250000000000002;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"India";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;30.4278917120523;49.2751680586953;2017;26.931185503048;43.6125744182583;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Indonesia";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;74.928683340929;537.182407991493;2017;66.3180443012557;475.450590382593;2025;0.250000000000002;0.250000000000002;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Ireland";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;7029.07319650692;10692.6213861627;2017;6221.30760688389;9463.84891827868;2025;0.250000000000001;0.250000000000001;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Italy";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;28578.1361345072;720.700629879811;2017;25293.9997569703;637.879302947852;2025;0.250000000000002;0.250000000000002;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Japan";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;1619.3443712257;991.478838592362;2017;1433.25288743294;877.540277097181;2025;0.250000000000002;0.250000000000002;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Latvia";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;76.1698210291837;23.8718821490937;2017;67.4165531836171;21.1285781002532;2025;0.249999999999998;0.249999999999998;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Lithuania";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;117.337557414602;43.7200759862647;2017;103.853384096129;38.6958612754322;2025;0.249999999999999;0.249999999999999;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Luxembourg";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;0.190174323200327;0.750688117896029;2017;0.16831990939405;0.664420694976512;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Mexico";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;1218.71713646694;126.395860703881;2017;1078.66485093787;111.870727148846;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Netherlands";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;806.43922211844;445.308191535924;2017;713.765005256768;394.134356260067;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Poland";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;798.311772095352;409.845684846516;2017;706.571543865825;362.747122629378;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Portugal";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;430.444566801583;136.905494354425;2017;380.978826499533;121.172616878517;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Puerto Rico";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;399.396106245404;135.003751122422;2017;353.498386555304;119.489417784576;2025;0.250000000000003;0.250000000000003;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Romania";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;231.782463281578;166.832927321214;2017;205.146533780948;147.66085525158;2025;0.250000000000002;0.250000000000002;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Slovakia";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;0;97.349235128757;2017;0;86.1620757245545;2025;0.249999999999998;0.249999999999998;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Slovenia";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;144.902825103744;35.1322039175341;2017;128.250912015666;31.0948885249008;2025;0.249999999999999;0.249999999999999;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"South Africa";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;421.346226812683;326.339138611761;2017;372.926047676418;288.83696452019;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Spain";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;2246.20898636851;288.754686842435;2017;1988.07960350872;255.571635058366;2025;0.250000000000002;0.250000000000002;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"Sweden";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;244.16381263941;17.776294631778;2017;216.105045776761;15.7334820570438;2025;0.250000000000001;0.250000000000001;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"United Kingdom";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;860.49877578186;631.66901909734;2017;761.612154237679;559.079008523638;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1+2";"Scope 1+2";TRUE;"United States of America";"AbbVie Inc";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;222445.444507887;296344.884393305;2017;196882.504612601;262289.583846331;2025;0.25;0.25;"2035";"0.5";"0.5"
"Scope 1";NA;FALSE;"Brazil";"Abertis Infraestructuras";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;33810.7777743474;0;2017;38685.22;0;2020;0.1;0.1;"";"";""
"Scope 1";NA;FALSE;"France";"Abertis Infraestructuras";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;16781.3074906966;0;2017;19200.64;0;2020;0.1;0.1;"";"";""
"Scope 1";NA;FALSE;"India";"Abertis Infraestructuras";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;71.5891187253632;0;2017;81.9099999999999;0;2020;0.1;0.1;"";"";""
"Scope 1";NA;FALSE;"Italy";"Abertis Infraestructuras";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;1336.90996774816;0;2017;1529.65;0;2020;0.1;0.1;"";"";""
"Scope 1";NA;FALSE;"Puerto Rico";"Abertis Infraestructuras";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;644.371988312154;0;2017;737.269999999998;0;2020;0.1;0.1;"";"";""
"Scope 1";NA;FALSE;"Spain";"Abertis Infraestructuras";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;3310.4483077432;0;2017;3787.71;0;2020;0.1;0.1;"";"";""
"Scope 1";NA;FALSE;"France";"ABN Amro Holding";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;134.8;0;2017;94;0;2019;1;1;"";"";""
NA;NA;FALSE;"Netherlands";"ABN Amro Holding";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;NA;NA;2017;NA;NA;2030;0;0;"";"";""
"Scope 1+2";"Scope 1+2";TRUE;"Brazil";"ACCIONA S.A.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;11933;979.999999999999;2017;16864.530423248;314.199220757607;2017;0.133661194145435;0.133661194145435;"2030";"0.16";"0.16"
"Scope 1+2";"Scope 1+2";TRUE;"Canada";"ACCIONA S.A.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;33871;166.999999999999;2017;2023.50311550115;365.312969588989;2017;0.954297226629062;0.954297226629062;"2030";"0.16";"0.16"
"Scope 1+2";"Scope 1+2";TRUE;"Croatia";"ACCIONA S.A.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;0;74;2017;0;78.1739688009359;2017;0.312054054054054;0.312054054054054;"2030";"0.16";"0.16"
"Scope 1+2";"Scope 1+2";TRUE;"Cyprus";"ACCIONA S.A.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;151937;0;2017;158792.377472455;0;2017;0.319403081540375;0.319403081540375;"2030";"0.16";"0.16"
"Scope 1+2";NA;FALSE;"Germany";"ACCIONA S.A.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;4151;138;2017;6240.3873940901;207.461686433253;2017;0.021;0.021;"";"";""
"Scope 1+2";NA;FALSE;"Greece";"ACCIONA S.A.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;0;61;2017;0;91.7040787857132;2017;0.021;0.021;"";"";""
"Scope 1+2";NA;FALSE;"Hungary";"ACCIONA S.A.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2016;0;0;2017;0;0;2017;0.021;0.021;"";"";""
"Scope 1+2";"Scope 1+2";TRUE;"India";"ACCIONA S.A.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;0;1112;2017;0;727.619248070249;2017;0.573888489208633;0.573888489208633;"2030";"0.16";"0.16"
"Scope 1+2";"Scope 1+2";TRUE;"Italy";"ACCIONA S.A.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;211;13179;2017;1142.54262093675;21246.782712762;2017;-0.0888907393577294;-0.0888907393577294;"2030";"0.16";"0.16"
"Scope 1+2";"Scope 1+2";TRUE;"Mexico";"ACCIONA S.A.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;1022;1640;2017;2933.02717558896;2345.21906402808;2017;-0.291235537190083;-0.291235537190083;"2030";"0.16";"0.16"
"Scope 1+2";"Scope 1+2";TRUE;"Poland";"ACCIONA S.A.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;1037;11753;2017;1387.58794621662;13805.2222211345;2017;0.22644456606724;0.22644456606724;"2030";"0.16";"0.16"
"Scope 1+2";"Scope 1+2";TRUE;"Portugal";"ACCIONA S.A.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;1466;195;2017;1139.53592982903;138.307790955502;2017;0.499006622516556;0.499006622516556;"2030";"0.16";"0.16"
"Scope 1+2";"Scope 1+2";TRUE;"South Africa";"ACCIONA S.A.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;2252;4593;2017;76.6706232470717;6942.44976774465;2017;0.332220452885318;0.332220452885318;"2030";"0.16";"0.16"
"Scope 1+2";"Scope 1+2";TRUE;"Spain";"ACCIONA S.A.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;428062;120140;2017;631627.627764916;76595.4559693785;2017;0.15869525831719;0.15869525831719;"2030";"0.16";"0.16"
"Scope 1+2";"Scope 1+2";TRUE;"United States of America";"ACCIONA S.A.";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2017;3578;14861;2017;6314.05132622945;14015.6905986755;2017;0.282010033082055;0.282010033082055;"2030";"0.16";"0.16"
"Scope 1";NA;FALSE;"Italy";"ACEA SpA";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2009;105737;0;2017;380883;0;2022;0.45;0.45;"";"";""
"Scope 1+2";NA;FALSE;"Spain";"ACERINOX";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2005;223525.887908507;312926.950315028;2017;235727;330008;2020;0.2;0.2;"";"";""
"Scope 1";NA;FALSE;"Belgium";"Adecco Group AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2012;386.001796680331;0;2017;447.785141546758;0;2022;0.12;0.12;"";"";""
"Scope 1";NA;FALSE;"France";"Adecco Group AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2012;6961.03240075591;0;2017;8075.21339457766;0;2022;0.12;0.12;"";"";""
"Scope 1";NA;FALSE;"Germany";"Adecco Group AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2012;6693.03115331983;0;2017;7764.31593878875;0;2022;0.12;0.12;"";"";""
"Scope 1";NA;FALSE;"Italy";"Adecco Group AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2012;2400.01117106941;0;2017;2784.15632049798;0;2022;0.12;0.12;"";"";""
"Scope 2";NA;FALSE;"Japan";"Adecco Group AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2012;0;659663.493523767;2017;0;416225.848611717;2022;0.12;0.12;"";"";""
"Scope 1";NA;FALSE;"Netherlands";"Adecco Group AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2012;3457.01609099457;0;2017;4010.34516665063;0;2022;0.12;0.12;"";"";""
"Scope 1";NA;FALSE;"Spain";"Adecco Group AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2012;2420.01126416166;0;2017;2807.3576231688;0;2022;0.12;0.12;"";"";""
"Scope 1";NA;FALSE;"Sweden";"Adecco Group AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2012;1164.00541796867;0;2017;1350.31581544152;0;2022;0.12;0.12;"";"";""
"Scope 1";NA;FALSE;"United Kingdom";"Adecco Group AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2012;837.003895910458;0;2017;970.97451677367;0;2022;0.12;0.12;"";"";""
"Scope 2";NA;FALSE;"United States of America";"Adecco Group AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2012;0;24235096.6089008;2017;0;15291544.4787506;2022;0.12;0.12;"";"";""
"Scope 1+2";NA;FALSE;"Brazil";"adidas AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;44.0072561514489;182.446749461215;2017;33.1535420252105;137.449059646185;2020;0.29;0.29;"";"";""
"Scope 1+2";NA;FALSE;"Canada";"adidas AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;1090.09640758485;1052.50687628882;2017;821.240863916151;792.922213436284;2020;0.29;0.29;"";"";""
"Scope 1+2";NA;FALSE;"China";"adidas AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;0;1827.21794812162;2017;0;1376.56269283843;2020;0.29;0.29;"";"";""
"Scope 1+2";NA;FALSE;"France";"adidas AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;624.352946648681;127.437679271904;2017;470.365877482674;96.007132114672;2020;0.29;0.29;"";"";""
"Scope 1+2";NA;FALSE;"Germany";"adidas AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;2585.42629889762;9238.77333829481;2017;1947.77059398112;6960.17172891762;2020;0.29;0.29;"";"";""
"Scope 1+2";NA;FALSE;"India";"adidas AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;0;649.107028233871;2017;0;489.014744871854;2020;0.29;0.29;"";"";""
"Scope 1+2";NA;FALSE;"Italy";"adidas AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;0;676.611563328527;2017;0;509.735708637611;2020;0.29;0.29;"";"";""
"Scope 1+2";NA;FALSE;"Mexico";"adidas AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;40.3399848054948;447.407104206397;2017;30.3907468564429;337.06101058964;2020;0.29;0.29;"";"";""
"Scope 1+2";NA;FALSE;"Netherlands";"adidas AG";"";"Yes";"";"Companies";"GHG emissions target";"Individual action";"";"";"";"No";"National";"Non-binding commitment";2015;202.616741863963;0;2017;152.644433074407;0;2020;0.29;0.29;"";"";""
