"company_name";"Scope_short";"Target year";"Base year";"count_branches";"sum_percent_alloc";"remaing";"perc_from_closest_number"
"Brembo SpA";"S12M";2025;2015;11;1;1;0.000000000000000222044604925031
"Brembo SpA";"S12M";2028;2018;11;1;1;0.000000000000000222044604925031
"Brembo SpA";"S12M";2040;2015;11;1;1;0.000000000000000222044604925031
"Brembo SpA";"S12M";2045;2018;11;1;1;0.000000000000000222044604925031
"Brewer Science";"S1";2030;2014;1;1;0;0
"Brewer Science";"S2L";2030;2014;1;1;0;0
"Bridgestone Corporation";"S12M";2030;2011;2;0;0;NA
"Bridgestone Corporation";"S12M";2050;2011;2;0;0;NA
"Bright International Corp.";"S12L";2025;2014;1;1;0;0
"Bright International Corp.";"S2L";2025;2014;1;1;0;0
"Bright International Corp.";"S3";2020;2013;1;0;0;NA
"Bright International Corp.";"S3";2025;2014;1;0;0;NA
"BRİSA BRIDGESTONE SABANCI LASTİK SAN. VE TİC. A.Ş";"S12L";2030;2011;1;1;0;0
"BRİSA BRIDGESTONE SABANCI LASTİK SAN. VE TİC. A.Ş";"S12L";2050;2011;1;1;0;0
"Bristol-Myers Squibb";"S12M";2020;2015;13;0;0;NA
"British American Tobacco";"S12M";2025;2017;30;1.00318501277247;0.00318501277246841;0.00317490067327275
"British American Tobacco";"S3";2030;2017;30;0;0;NA
"Britvic";"S12M";2025;2017;3;0;0;NA
"Britvic";"S3";2025;2017;3;0;0;NA
"Broadridge Financial Solutions Inc";"S12L";2025;2019;15;0.109507291783223;0.109507291783223;1
"Brother Industries, Ltd.";"S12M";2030;2015;84;0;0;NA
"Brother Industries, Ltd.";"S12X3";2030;2015;84;1.80371049008088;0.803710490080883;0.108825396868605
"Brown-Forman Corporation";"S12M3";2023;2012;4;0;0;NA
"BT Group";"S12M";2045;2017;19;0.964311855609136;0.964311855609136;0.037008924222258
"BT Group";"S3";2030;2017;19;0;0;NA
"BT Group";"S3";2045;2017;19;0;0;NA
"Burberry Group";"S12M";2022;2016;33;0.421163817937392;0.421163817937392;1
"Burberry Group";"S3";2030;2016;33;0;0;NA
"Butterball";"S1";2022;2018;2;2;0;0
"Butterball";"S2L";2022;2018;2;0;0;NA
"C-Pack";"S3";2023;2018;1;0;0;NA
"C&C GROUP PLC";"S12M";2022;2019;4;0.999450331328061;0.999450331328061;0.000549970973753977
"Caesars Entertainment";"S12M";2025;2011;5;0.999998831333355;0.999998831333355;0.00000116866801036508
"Caesars Entertainment";"S12M";2050;2011;5;0.999998831333355;0.999998831333355;0.00000116866801036508
"Caixa Geral de Depósitos";"S12M";2021;2015;5;0.99078392372678;0.99078392372678;0.00930180239355738
"CaixaBank";"S12M";2025;2009;1;0;0;NA
"CaixaBank";"S12M";2040;2009;1;0;0;NA
"CaixaBank";"S3";2020;2016;1;0;0;NA
"Calbee, Inc.";"S12M3";2030;2018;1;0;0;NA
"California Resources Corp";"S12L";2030;2013;1;1;0;0
"Campbell Soup Company";"S12L";2025;2017;2;1;0;0
"Canadian Tire Corporation, Limited";"S12L3";2022;2011;3;0.997388518258427;0.997388518258427;0.00261831943497137
"Canadian Tire Corporation, Limited";"S3";2022;2011;3;0;0;NA
"Canon Inc.";"S12M3";2030;2008;6;0;0;NA
"Capgemini SE";"S12L";2030;2015;45;0.958301713721502;0.958301713721502;0.0435126909212815
"Capgemini SE";"S3";2030;2015;45;0;0;NA
"Capital Power Corporation";"S1";2030;2005;2;0.999537935298079;0.999537935298079;0.000462278304407926
"CARENET";"S2L";2020;2018;1;1;0;0
"Cargill";"S12M";2025;2017;53;0;0;NA
"Cargotec Corporation";"S12M";2030;2019;3;1.00000549544257;0.00000549544257189005;0.00000549541237215845
"Cargotec Corporation";"S3";2030;2019;3;0;0;NA
"Carlsberg Breweries A/S";"S12M";2030;2015;29;0.999998401846187;0.999998401846187;0.00000159815636679994
"Carrefour";"S12L";2030;2019;9;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"Carrefour";"S12L";2040;2019;9;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"Carrefour";"S12L3";2025;2010;9;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"Carrefour";"S12L3";2050;2010;9;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"Carrefour";"S3";2025;2010;9;0;0;NA
"Carrefour";"S3";2030;2019;27;0;0;NA
"CASCADE ENGINEERING, INC.";"S2L";2025;2006;1;1;0;0
"Casino Guichard-Perrachon";"S12L";2025;2015;5;1;1;0.000000000000000222044604925031
"Casino Guichard-Perrachon";"S3";2025;2018;5;0;0;NA
"Casio Computer Co., Ltd.";"S12L";2030;2013;20;0.99999996883782;0.99999996883782;0.0000000311621808357643
"Casio Computer Co., Ltd.";"S12L";2050;2013;20;0.99999996883782;0.99999996883782;0.0000000311621808357643
"Castellum";"S12M";2030;2017;2;0.999880311190903;0.999880311190903;0.000119703136222782
"Castellum";"S3";2030;2017;2;0;0;NA
"Catalent, Inc.";"S12L";2023;2018;11;1.00539501066885;0.00539501066884518;0.00536606071404322
"Cataler Corporation";"S1";2030;2013;5;1.01815217391304;0.0181521739130437;0.0178285470267964
"CAVALETTI S/A - CADEIRAS PROFISSIONAIS";"S2L";2025;2019;1;1;0;0
"CBB INDÚSTRIA E COMÉRCIO DE ASFALTO";"S1";2025;2015;1;0;0;NA
"CBRE Group, Inc.";"S1";2026;2016;54;0.999998723838693;0.999998723838693;0.00000127616293577049
"CBRE Group, Inc.";"S2L";2025;2015;54;1.00001605995717;0.0000160599571736864;0.0000160596992555551
"CBRE Group, Inc.";"S2L";2035;2015;54;1.00001605995717;0.0000160599571736864;0.0000160596992555551
"Celestica Inc.";"S12M";2020;2012;3;0;0;NA
"Celestica Inc.";"S12M";2025;2018;13;0.999986999082287;0.999986999082287;0.0000130010867387398
"Celestica Inc.";"S3";2025;2018;13;0;0;NA
"Cellnex Telecom SA";"S12M";2025;2015;6;1.00001021669613;0.0000102166961253314;0.0000102165917454933
"Cellnex Telecom SA";"S12M";2033;2015;6;1.00001021669613;0.0000102166961253314;0.0000102165917454933
"Cellnex Telecom SA";"S3";2020;2018;6;0;0;NA
"Cenovus Energy Inc.";"S12L";2030;2019;1;1;0;0
"Centrais Eletricas Brasileiras S/A (ELETROBRAS)";"S1";2023;2018;1;1;0;0
"Centrais Eletricas Brasileiras S/A (ELETROBRAS)";"S2M";2023;2018;1;0;0;NA
"Centrica";"S12L";2030;2015;5;0.881441741932986;0.881441741932986;0.134504928036444
"Centrica";"S12L";2050;2015;5;0.881441741932986;0.881441741932986;0.134504928036444
"Centrica";"S12L3";2025;2015;5;0.881441741932986;0.881441741932986;0.134504928036444
"CenturyLink";"S12M";2025;2018;54;0.999970568045599;0.999970568045599;0.000029432820666031
"CenturyLink";"S3";2025;2018;54;0;0;NA
"CEWE Stiftung & Co. KGaA";"S1";2020;2015;14;2;0.000000000000000444089209850063;0.000000000000000222044604925031
"CEWE Stiftung & Co. KGaA";"S12M";2025;2015;7;1;1;0.000000000000000222044604925031
"CEWE Stiftung & Co. KGaA";"S2M";2020;2015;7;1;0;0
"CEWE Stiftung & Co. KGaA";"S3";2020;2016;10;0;0;NA
"CEWE Stiftung & Co. KGaA";"S3";2025;2015;7;0;0;NA
"CGI Group Inc.";"S12L";2020;2008;21;0.994397246228211;0.994397246228211;0.00563432148775567
"CGI Group Inc.";"S3";2020;2010;21;0;0;NA
"CGI Group Inc.";"S3";2030;2014;24;0;0;NA
"Charles Komar & Sons";"S12L3";2025;2018;3;0;0;NA
"Charles River Laboratories International Inc.";"SX";2030;2018;14;0;0;NA
"CHENG YU METALS MANUFACTORY, INC.";"S2L";2030;2018;1;0.995848308340563;0.995848308340563;0.00416900006222343
"CHENG YU METALS MANUFACTORY, INC.";"S3";2030;2019;2;0;0;NA
"China Mobile";"S1";2020;2015;2;1;1;0.000000000000000444089209850063
"China Mobile";"S12L";2030;2015;2;1;0;0
"China Mobile";"S12L";2035;2015;2;1;0;0
"China Mobile";"S12L";2040;2015;2;1;0;0
"China Mobile";"S2L";2020;2015;2;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"China Petrochemical Development Corp.";"S12L";2025;2005;1;1;0;0
"China Petrochemical Development Corp.";"S12L";2050;2005;1;1;0;0
"CHINA PRECISION DIECASTING INC.";"S1";2030;2019;1;1;0;0
"CHINA PRECISION DIECASTING INC.";"S2L";2030;2019;1;1;0;0
"CHINA STAPLE ENTERPRISE CORPORATION";"S2L";2030;2018;1;0;0;NA
"CHINA STAPLE ENTERPRISE CORPORATION";"S3";2030;2018;1;0;0;NA
"China Steel Corporation";"S12M";2030;2005;1;0;0;NA
"China Steel Corporation";"S12M";2050;2005;1;0;0;NA
"Chorus";"S12L";2030;2012;1;1;0;0
"Chubb Limited";"S12M";2025;2016;4;2;0;0
"Chubb Limited";"S12M";2035;2016;4;2;0;0
"Chunghwa Telecom";"S12L";2023;2017;1;1;0;0
"CHUNXING ELECTRIC";"S1";2020;2019;1;1;0;0
"CHUNXING ELECTRIC";"S2L";2020;2019;1;1;0;0
"Cia. Brasileira de Distribuicao (CBD) Grupo Pao de Acucar";"S12L3";2025;2015;1;0.964945202202552;0.964945202202552;0.0363282782456797
"CIE Automotive";"S1";2025;2017;17;0.999999948812343;0.999999948812343;0.0000000511876596664962
"CIE Automotive";"S2L";2025;2017;17;0.999999965990716;0.999999965990716;0.0000000340092853878815
"CIE Automotive";"S2M";2025;2018;16;1.00000281284457;0.00000281284457281927;0.00000281283666070387
"Cigna";"S12L";2020;2013;8;1;0;0
"ÇİMSA ÇİMENTO SANAYİ VE TİCARET A.Ş.";"S1";2025;2017;1;1;0;0
"Cisco Systems, Inc.";"S12M";2022;2007;5;0;0;NA
"Cisco Systems, Inc.";"S3";2022;2016;2;0;0;NA
"Citigroup Inc.";"S12L";2020;2005;12;0.859040955791168;0.859040955791168;0.164088851944213
"Citigroup Inc.";"S12L";2050;2005;12;0.859040955791168;0.859040955791168;0.164088851944213
"Citizen Watch Co.,Ltd.";"S12L";2030;2018;5;0.99999770496268;0.99999770496268;0.00000229504258753011
"Citizen Watch Co.,Ltd.";"S3";2030;2018;5;0;0;NA
"Citycon Oyj";"S12M3";2030;2014;4;0.999526619749423;0.999526619749423;0.000473604445567544
"CIXI YONGLI ELECTRIC TOOLS CO., LTD.";"S2L";2020;2019;1;1;0;0
"CJ Cheiljedang";"S12L";2030;2018;7;0;0;NA
"Cleveland-Cliffs Inc.";"S12L";2025;2005;3;1;1;0.000000000000000444089209850063
"CMS Energy Corporation";"S1";2040;2005;1;1;0;0
"CNH Industrial NV";"S12M";2024;2014;18;0;0;NA
"CNH Industrial NV";"S12M";2030;2014;18;0;0;NA
"CNH Industrial NV";"S12M";2050;2014;18;0;0;NA
"CoAsia";"S3";2020;2019;1;0;0;NA
"Coats Group Plc";"S12L";2022;2017;5;0.893129962259424;0.893129962259424;0.119657879879226
"Coca-Cola Bottlers Japan Holdings Inc.";"S12M3";2030;2015;1;0;0;NA
"Coca-Cola European Partners";"S12M3";2025;2010;13;0.999999999999999;0.999999999999999;0.000000000000000666133814775094
"Coca-Cola Femsa Sab-Ser l";"S12L";2030;2015;10;0.997387808731288;0.997387808731288;0.00261903268301888
"Coca-Cola Femsa Sab-Ser l";"S2L";2030;2015;10;0.995441595441595;0.995441595441595;0.00457927876359476
"Coca-Cola Femsa Sab-Ser l";"S3";2030;2015;10;0;0;NA
"COFCO Malt (Dalian) Co., Ltd";"S1";2026;2016;1;0;0;NA
"Colgate Palmolive Company";"S12M";2020;2002;5;0;0;NA
"Colgate Palmolive Company";"S12M";2050;2002;5;0;0;NA
"Colgate Palmolive Company";"S3";2022;2016;5;0;0;NA
"Colombina S.A.";"S12L";2030;2015;2;0;0;NA
"Comcast Corporation";"S12L3";2030;2018;2;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"Comerica Incorporated";"S12L";2020;2012;3;0;0;NA
"Comerica Incorporated";"S12L";2025;2012;3;0;0;NA
"Comerica Incorporated";"S12L";2030;2012;3;0;0;NA
"Comerica Incorporated";"S12L";2050;2012;3;0;0;NA
"Commerzbank AG";"S12M3";2020;2007;12;0.997941920293015;0.997941920293015;0.0020623241344353
"Commonwealth Bank of Australia";"S1";2020;2009;8;2.00022019156666;0.00022019156666353;0.000110083663584559
"Commonwealth Bank of Australia";"S12L3";2030;2008;4;1.00000854000137;0.00000854000136629729;0.00000853992843530271
"Commonwealth Bank of Australia";"S2L";2020;2009;8;2;0;0
"CommScope, Inc.";"S12L";2020;2016;12;1.00000008481337;0.000000084813365663905;0.0000000848133584474553
"Communisis Limited";"S1";2020;2017;1;1;0;0
"Communisis Limited";"S12L";2020;2017;1;1;0;0
"Companhia Energetica Minas Gerais - CEMIG";"S12L";2022;2017;1;0;0;NA
"COMPASS CORPORATION";"S1";2030;2018;1;1;0;0
"COMPASS CORPORATION";"S2L";2030;2018;1;1;0;0
"COMPASS CORPORATION";"S3";2030;2018;2;0;0;NA
"CONCORD INTERNATIONAL ENGINEERING & TRADING CO., LTD.";"S12L";2023;2018;2;0;0;NA
"CONCORD INTERNATIONAL ENGINEERING & TRADING CO., LTD.";"S3";2023;2018;4;0;0;NA
"Constantia Flexibles";"S12M3";2030;2015;16;1.00001422252564;0.0000142225256369866;0.0000142223233596805
"Constantia Flexibles";"S12M3";2050;2015;16;1.00001422252564;0.0000142225256369866;0.0000142223233596805
"CONSTRUTORA NORBERTO ODEBRECHT S.A";"S12L3";2020;2010;5;1;0.000000000000000444089209850063;0.000000000000000444089209850063
"Contact Energy";"S12L";2026;2018;1;0;0;NA
"Contact Energy";"S3";2026;2018;1;0;0;NA
"Continental AG";"S12L";2040;2018;5;0.549036335403726;0.549036335403726;0.82137307773021
"Continental AG";"S2L";2020;2018;5;0.999999999999999;0.999999999999999;0.00000000000000111022302462516
"Continental AG";"S3";2050;2019;5;0;0;NA
"ConvaTec";"S12M";2023;2018;10;0.729220072339081;0.729220072339081;0.371328132524319
"COPAMEX CORRUGADOS SA DE CV";"S3";2025;2017;1;0;0;NA
"Córas Iompair Éireann Group (CIÉ)";"S12L";2020;2008;1;1;0;0
"Córas Iompair Éireann Group (CIÉ)";"S12M";2020;2006;2;0;0;NA
"Core Laboratories N.V.";"S1";2020;2015;13;0.999945776850887;0.999945776850887;0.0000542260894227375
"Core Laboratories N.V.";"S1";2025;2018;13;0.999945776850887;0.999945776850887;0.0000542260894227375
"Core Laboratories N.V.";"S12L";2020;2015;13;1.31545993674223;0.315459936742225;0.239809611779946
"Core Laboratories N.V.";"S12L";2025;2018;13;1.31545993674223;0.315459936742225;0.239809611779946
"Core Laboratories N.V.";"S2L";2020;2015;13;1.46188035834698;0.46188035834698;0.315949493205621
"Core Laboratories N.V.";"S2L";2025;2018;13;1.46188035834698;0.46188035834698;0.315949493205621
"Corporación Inmobiliaria Vesta S.A.B de C.V.";"S12L3";2030;2018;1;1;0;0
"Correos (Grupo Sepi)";"S12L3";2020;2013;1;1;0;0
"Correos (Grupo Sepi)";"S12M";2020;2008;1;1;0;0
"COSBOND";"S12L";2030;2018;1;0;0;NA
"COSDA MANUFACTURING COMPANY";"S2L";2030;2018;1;0;0;NA
"Cosmo Energy Holdings Co., Ltd.";"S12L3";2022;2013;2;0;0;NA
"Cosmo Energy Holdings Co., Ltd.";"S3";2022;2013;2;0;0;NA
"COSMOS Group";"S12L";2035;2016;1;0;0;NA
"COSTER TECNOLOGIE SPECIALI SPA";"S12M";2024;2018;10;0.999997116797107;0.999997116797107;0.00000288321120556212
"Coty Inc.";"S12M";2030;2017;45;1.00111373517256;0.00111373517256097;0.00111249614647335
"Coty Inc.";"S12M3";2030;2017;45;1.00111373517256;0.00111373517256097;0.00111249614647335
"Coway Co., Ltd.";"S12L";2020;2010;1;1;0;0
"Coway Co., Ltd.";"S3";2020;2010;1;0;0;NA
"CP ALL Pcl";"S12L";2030;2020;1;1;0;0
"CPFL Energia SA";"S1";2022;2017;1;1;0;0
"CPFL Energia SA";"S1";2022;2018;2;2;0;0
"Credit Suisse";"S12M";2025;2010;5;0;0;NA
"Credito Emiliano";"S2L";2024;2018;1;0;0;NA
"Croda International";"S12M";2030;2006;34;1;1;0.000000000000000222044604925031
"Croda International";"S12M";2050;2018;34;1;1;0.000000000000000222044604925031
"Crown Holdings";"S12M";2030;2019;4;1.00000064450888;0.000000644508880487393;0.000000644508465041937
"Crown Holdings";"S3";2030;2019;4;0;0;NA
"Crown Prince";"S2M";2020;2012;1;0;0;NA
"CRYSTAL ART OF FLORIDA  INC";"S3";2021;2016;1;0;0;NA
"CTT - Correios de Portugal SA";"S12M";2020;2008;2;1;1;0.000000000000000222044604925031
"CTT - Correios de Portugal SA";"S12M3";2025;2013;2;1;1;0.000000000000000222044604925031
"Cumberland Packing Corp";"S2L";2020;2015;1;0;0;NA
"Cummins Inc.";"S12M";2030;2018;51;1.00051266411061;0.00051266411060813;0.000512401420789454
"Cummins Inc.";"S3";2020;2014;18;0;0;NA
"Cummins Inc.";"S3";2030;2018;51;0;0;NA
"CUORI ELECTRICAL APPLIA";"S1";2025;2018;1;0;0;NA
"Curtis Packaging Corporation";"S1";2020;2010;1;0.99988013261923;0.99988013261923;0.000119881750681339
"CVS Health";"S12M";2030;2010;13;0.986282008147888;0.986282008147888;0.0139087925550549
"CVS Health";"S12M";2050;2010;13;0.986282008147888;0.986282008147888;0.0139087925550549
"CY Top";"S2L";2025;2018;1;1;0;0
"Daelim Industrial";"S12L3";2030;2019;7;0.995871896277572;0.995871896277572;0.00414521560238668
"Daelim Industrial";"S12L3";2050;2019;7;0.995871896277572;0.995871896277572;0.00414521560238668
"Daewoo E&C";"S12L";2020;2013;1;1;0;0
"Dai-ichi Life Holdings, Inc.";"S12L";2030;2013;2;0;0;NA
"Dai-ichi Life Holdings, Inc.";"S12L";2050;2013;2;0;0;NA
"Dai Nippon Printing Co., Ltd.";"S12M";2030;2015;7;0;0;NA
"Dai Nippon Printing Co., Ltd.";"S12M";2050;2015;7;0;0;NA
"Daido Kogyo Co.,Ltd.";"S1";2022;2013;1;0;0;NA
"Daido Kogyo Co.,Ltd.";"S2M";2022;2013;1;0;0;NA
"Daiichi Sankyo Co., Ltd.";"S12M";2030;2015;10;0;0;NA
"Daika Kogyo Co., Ltd.";"SX";2040;2010;1;0;0;NA
"DAIKEN Corporation";"S12M";2021;2013;1;1;0;0
"Daikin Industries, Ltd.";"S12M";2030;2015;24;0;0;NA
"Daimler AG";"S12M";2020;1994;16;0;0;NA
"Daimler AG";"S12M";2030;2018;22;1.00009980119284;0.0000998011928428078;0.0000997912335586326
"Daito Trust Construction Co., Ltd.";"S12M";2030;2013;5;0.9999999637968;0.9999999637968;0.0000000362032013256908
"Daito Trust Construction Co., Ltd.";"S12M";2030;2017;4;1;1;0.000000000000000444089209850063
"Daito Trust Construction Co., Ltd.";"S12M";2035;2013;5;0.9999999637968;0.9999999637968;0.0000000362032013256908
"Daito Trust Construction Co., Ltd.";"S3";2030;2013;5;0;0;NA
"Daito Trust Construction Co., Ltd.";"S3";2030;2017;4;0;0;NA
"Daiwa House Industry Co., Ltd.";"S12L";2021;2015;18;1.00000005023401;0.0000000502340078423202;0.0000000502340052888073
"Daiwa House Industry Co., Ltd.";"S12L";2030;2015;18;1.00000005023401;0.0000000502340078423202;0.0000000502340052888073
"Daiwa House Industry Co., Ltd.";"S12L";2055;2015;18;1.00000005023401;0.0000000502340078423202;0.0000000502340052888073
"Daiwa Securities Group Inc.";"S12M";2050;2010;5;0.9439453125;0.9439453125;0.0593834057521208
"Dalata Hotel Group";"S2M";2020;2018;2;1;0;0
"Dalmia Bharat Ltd";"S12L";2030;2016;1;1;0;0
"Danieli & C Officine Meccaniche S.p.A.";"S1";2030;2017;5;1;1;0.000000000000000444089209850063
"Danieli & C Officine Meccaniche S.p.A.";"S2L";2030;2017;5;1;1;0.000000000000000444089209850063
"Danone";"S12M";2030;2015;40;0.960651400204835;0.960651400204835;0.0409603314862965
"Danske Bank A/S";"S12L3";2023;2010;8;1;0;0
"Darfon Electronics Corp";"S12L";2024;2014;2;1;0;0
"DAVEY TREE EXPERT";"S12L";2022;2017;2;0;0;NA
"Davies Office Refurbishing, Inc.";"S12L";2025;2014;1;1;0;0
"de Volksbank N.V.";"S12M3";2020;2014;1;0;0;NA
"Decathlon SA";"S12M";2026;2016;25;0.995775291805621;0.995775291805621;0.00424263207688003
"Deere & Company";"S12M";2022;2017;33;0.999999239535465;0.999999239535465;0.000000760465113547326
"Dell Technologies";"S12M";2030;2019;3;0.999996649399908;0.999996649399908;0.00000335061131839787
"Deloitte Touche Tohmatsu Limited";"S12M";2030;2019;3;1;0.000000000000000888178419700125;0.000000000000000888178419700125
"Delta Air Lines";"S12X3";2050;2005;2;1;0;0
"Delta Electronics (Thailand) plc";"S12M";2025;2014;1;1;0;0
"Delta Electronics, Inc.";"S12M";2025;2014;5;1;0.000000000000000666133814775094;0.000000000000000666133814775094
"Delta Electronics, Inc.";"S3";2022;2016;3;0;0;NA
"Denim Expert Limited";"S1";2025;2020;1;0.0319233838786911;0.0319233838786911;1
"Denim Expert Limited";"S3";2025;2020;1;0;0;NA
"Denka Company Limited";"S12M";2030;2013;6;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"Denka Company Limited";"S12M";2050;2013;6;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"Dentsu Inc.";"S12L";2020;2014;13;0.92619428797312;0.92619428797312;0.0796870732040431
"Dentsu Inc.";"S12L";2030;2004;68;1.00000683238619;0.00000683238619303417;0.00000683233951181972
"Dentsu Inc.";"S12M";2030;2014;13;0;0;NA
"Designco";"S2L";2023;2018;1;0;0;NA
"Desjardins Group";"S12L3";2024;2018;3;0;0;NA
"Desjardins Group";"S3";2024;2018;3;0;0;NA
"Deutsche Bahn AG";"S12M3";2024;2006;4;0;0;NA
"Deutsche Bahn AG";"S12M3";2050;2006;4;0;0;NA
"Deutsche Lufthansa AG";"S1";2030;2019;4;1.00000002998564;0.0000000299856433016998;0.0000000299856424135214
"Deutsche Lufthansa AG";"S1";2050;2005;4;1.00000002998564;0.0000000299856433016998;0.0000000299856424135214
"Deutsche Lufthansa AG";"S12M";2025;2018;4;0.00553099620228376;0.00553099620228376;1
"Deutsche Lufthansa AG";"S2M";2020;2019;4;1;0;0
"Deutsche Post DHL Group";"S12M3";2050;2016;18;1.03404958677686;0.0340495867768587;0.0329283887468023
"Deutsche Telekom AG";"S12L3";2020;2008;54;1.99895949848727;0.998959498487274;0.000520521558097453
"Deutsche Telekom AG";"S12M";2025;2016;27;0.998750272611191;0.998750272611191;0.00125129116164535
"Deutsche Telekom AG";"S12M";2030;2017;27;0.998750272611191;0.998750272611191;0.00125129116164535
"Dexus";"S12L";2020;2015;2;2;0;0
"Dexus";"S12M";2030;2018;1;1;0;0
"DG3 NORTH AMERICA INC";"S1";2020;2013;1;0;0;NA
"DGB Financial Group";"S12L";2035;2019;1;1;0;0
"DGB Financial Group";"S3";2030;2018;1;0;0;NA
"DIA";"S1";2022;2016;5;1;0.000000000000000222044604925031;0.000000000000000222044604925031
"DIA";"S12M";2030;2015;4;0.528899146491565;0.528899146491565;0.890719632719142
"DIA";"S12M";2036;2015;4;0.528899146491565;0.528899146491565;0.890719632719142
"Diageo Plc";"S12M";2020;2007;18;0;0;NA
"Diageo Plc";"S3";2020;2007;18;0;0;NA
"DIAM";"S12M3";2030;2017;5;1.00020214271275;0.000202142712754094;0.000202101859336001
"DIAM";"S2M";2030;2016;5;0.999999999999999;0.999999999999999;0.000000000000000666133814775094
"DIC Corporation";"S12L";2030;2013;4;0.999998316067411;0.999998316067411;0.00000168393542465672
"DIC Corporation";"S12M";2030;2013;8;2;0.999999999999998;0.00000000000000111022302462516
"Digital Realty Trust Inc";"S2M";2020;2016;12;0.99709256717982;0.99709256717982;0.0029159106344594
"Digital Realty Trust Inc";"S2M";2028;2016;12;0.99709256717982;0.99709256717982;0.0029159106344594
"Digital Realty Trust Inc";"S2M";2050;2016;12;0.99709256717982;0.99709256717982;0.0029159106344594
"Dignity";"S12L";2022;2018;1;1;0;0
"Direct Line Insurance Group";"S12L";2020;2013;1;0;0;NA
"DISCO Corporation";"S12M";2030;2020;7;0;0;NA
"DNB ASA";"S12L";2025;2014;2;0.999986631016043;0.999986631016043;0.0000133691626891252
"DNB ASA";"S12L";2036;2014;2;0.999986631016043;0.999986631016043;0.0000133691626891252
"DNO ASA";"S1";2020;2015;5;1.00000315496726;0.00000315496725966646;0.00000315495730585091
"DNO ASA";"S1";2021;2019;5;1.00000315496726;0.00000315496725966646;0.00000315495730585091
"Domtar Corporation";"S12M";2020;2010;4;0;0;NA
"Downer EDI";"S12L";2035;2018;9;0.988554220411858;0.988554220411858;0.0115783022840907
"Downer EDI";"SX";2050;2018;9;0;0;NA
"Dr. Reddy’s Laboratories";"S12L";2030;2017;5;1.00000434020243;0.00000434020242656707;0.00000434018358930199
"Dr. Reddy’s Laboratories";"S3";2030;2017;5;0;0;NA
"Drax Group";"S12L";2030;2018;2;0;0;NA
"DSC Logistics";"S2L";2020;2016;2;1;0;0
"DSV A/S";"S12L";2030;2019;5;1.11490948943002;0.114909489430019;0.103066204494111
"DSV A/S";"S3";2030;2019;5;0;0;NA
"DTE Energy Company";"S1";2023;2005;1;1;0;0
"DTE Energy Company";"S1";2030;2005;1;1;0;0
"DTE Energy Company";"S1";2040;2005;1;1;0;0
"DTE Energy Company";"S1";2040;2011;1;1;0;0
"DTE Energy Company";"S1";2050;2005;1;1;0;0
"Dublin City University";"S12L3";2022;2018;1;1;0;0
"Duke Energy Corporation";"S1";2030;2005;1;0.999988307512423;0.999988307512423;0.0000116926242930138
"Duke Energy Corporation";"S1";2050;2005;1;0.999988307512423;0.999988307512423;0.0000116926242930138
"DuPont de Nemours, Inc.";"S12L3";2030;2019;31;1;1;0.000000000000000222044604925031
"DuPont de Nemours, Inc.";"S12L3";2050;2019;31;1;1;0.000000000000000222044604925031
"Duratex S/A";"S1";2025;2012;2;1.00000059810938;0.000000598109375804512;0.000000598109018090653
"Dustin Group AB";"S12L3";2020;2015;1;0;0;NA
"DW Morgan, LLC";"S1";2020;2012;1;0;0;NA
"Dynapack International Technology Corporation";"S1";2020;2010;1;0.999997112894487;0.999997112894487;0.00000288711384843765
"E.ON SE";"S12L";2050;2019;7;0;0;NA
"E.ON SE";"S12M3";2030;2016;9;1.00000015438047;0.000000154380465744453;0.000000154380441874657
"East Japan Railway Company";"S12M";2031;2014;2;0;0;NA
"Eaton Corporation";"S12M";2025;2015;4;0;0;NA
"Eaton Corporation";"S12M";2030;2018;4;1;1;0.000000000000000444089209850063
"Eaton Corporation";"S3";2030;2018;4;0;0;NA
"Ebara Corporation";"S12M";2030;2018;16;0.994061068293249;0.994061068293249;0.00597441333956295
"eBay Inc.";"S12M";2025;2016;35;0.999998861894286;0.999998861894286;0.00000113810700930195
"eBay Inc.";"S12M";2030;2016;35;0.999998861894286;0.999998861894286;0.00000113810700930195
"eBay Inc.";"S12M";2035;2016;35;0.999998861894286;0.999998861894286;0.00000113810700930195
"ECI Telecom";"S12L3";2020;2011;3;0.999966426053383;0.999966426053383;0.0000335750738651441
"Ecolab Inc.";"S12M";2030;2018;7;0.997350545082451;0.997350545082451;0.00265649317645877
"Ecopetrol S.A.";"S12L";2030;2010;1;1;0;0
"Ecore International";"S12M";2025;2018;1;1;0;0
"Ecorodovias Infraestrutura e Logística S.A";"S12L";2025;2015;1;1;0;0
"EDF";"S12L";2023;2017;4;0;0;NA
"EDF";"S12L";2030;2015;4;0;0;NA
"EDF";"S12L";2030;2017;4;0;0;NA
"EDF";"S12M3";2050;2019;4;0;0;NA
