"company_name";"Scope_short";"Target year";"Base year";"count_branches";"sum_percent_alloc";"remaing";"perc_from_closest_number"
"Maeda Road Construction Co.,Ltd";"S12M";2019;2018;1;1;0;0
"Maeda Road Construction Co.,Ltd";"S12M";2030;2013;1;1;0;0
"Magyar Telekom Nyrt.";"S12L";2030;2015;1;1;0;0
"Magyar Telekom Nyrt.";"S3";2030;2017;1;1;0;0
"Mahindra Lifespace Developers Limited";"S12L";2031;2016;1;1;0;0
"Mahindra Lifespace Developers Limited";"S12L";2033;2018;2;2;0;0
"Mahindra Lifespace Developers Limited";"S3";2033;2018;2;2;0;0
"Main Process SA";"S12L";2019;2018;1;1;0;0
"Maire Tecnimont SpA";"S12L3";2023;2018;3;3;0;0
"Maisons du Monde SA";"S12M";2030;2018;2;2;0;0
"Maisons du Monde SA";"S3";2030;2018;2;2;0;0
"Mammut sports Group AG";"S12L3";2030;2018;1;1;0;0
"Man Group plc";"S1";2022;2019;1;1;0;0
"Man Group plc";"S1";2050;2018;1;1;0;0
"Man Group plc";"S2L";2022;2019;1;1;0;0
"Man Group plc";"S2M";2018;2017;1;1;0;0
"Man Group plc";"S2M";2022;2019;1;1;0;0
"Mando Corp.";"S12L";NA;2019;1;1;0;0
"MANE";"S12M";2030;2018;1;1;0;0
"MANE";"S3";2030;2018;1;1;0;0
"ManpowerGroup";"S1";2022;2018;1;1;0;0
"ManpowerGroup";"S12L3";2019;2018;1;1;0;0
"ManpowerGroup";"S3";2021;2018;1;1;0;0
"MAPFRE";"S12L3";2020;2013;1;1;0;0
"MAPFRE";"S12L3";2021;2017;1;1;0;0
"MAPFRE";"S12L3";2030;2017;1;1;0;0
"MAPFRE";"S12L3";2036;2017;1;1;0;0
"MAPFRE";"S2M";2020;2013;1;1;0;0
"Maple Leaf Foods Inc.";"S12M";2030;2018;1;1;0;0
"MARCHESI";"S2L";2019;2017;1;1;0;0
"Marfrig Global Foods S/A";"S12M";2028;2019;1;1;0;0
"Marfrig Global Foods S/A";"S12M";2035;2019;1;1;0;0
"Marks and Spencer Group plc";"S12M";2030;2007;1;1;0;0
"Marks and Spencer Group plc";"S12M";2035;2007;1;1;0;0
"Mars";"S12M";2025;2015;1;1;0;0
"Mars";"S12M";2040;2015;1;1;0;0
"Mars";"S12M3";2025;2015;1;1;0;0
"Mars";"S12M3";2050;2015;1;1;0;0
"MARS INTERNATIONAL INC.";"S2L";2017;2016;1;1;0;0
"Marui Group Co., Ltd.";"S12M";2030;2016;1;1;0;0
"Marui Group Co., Ltd.";"S3";2030;2016;1;1;0;0
"Mastercard Incorporated";"S12L";2025;2016;2;2;0;0
"Mastercard Incorporated";"S3";2025;2016;2;2;0;0
"Masuda Manufacturing";"S12M";2019;2013;1;1;0;0
"MAXFORD TECHNOLOGY LIMITED";"S12L";2020;2018;1;1;0;0
"Mazda Motor Corporation";"S12L";2020;1990;1;1;0;0
"McCormick & Company, Incorporated";"S12M";2025;2015;2;2;0;0
"McCormick & Company, Incorporated";"S3";2030;2017;2;2;0;0
"McDonald's Corporation";"S12M3";2030;2015;1;1;0;0
"MCI GROUP CANADA INC";"S2M";2020;2019;1;1;0;0
"Media6";"S12L3";2025;2017;1;1;0;0
"Media6";"S12M";2025;2017;2;2;0;0
"Media6";"S3";2025;2017;4;4;0;0
"Medibank Private";"S12L3";2018;2018;1;1;0;0
"Mediclinic International";"S12L";2030;2019;1;1;0;0
"MEGANINE INDUSTRIAL CO., LTD.";"S1";2028;2018;1;1;0;0
"MEGANINE INDUSTRIAL CO., LTD.";"S2L";2028;2018;1;1;0;0
"MEGASETIA AGUNG KIMIA";"S1";2019;2017;1;1;0;0
"MEGASETIA AGUNG KIMIA";"S2L";2019;2017;1;1;0;0
"MEGMILK SNOW BRAND Co.,Ltd.";"S12M";2030;2013;1;1;0;0
"Meidensha Corporation";"S12M";2030;2017;1;1;0;0
"Meihua Holdings Group Co., Ltd";"S2L";2018;2018;1;1;0;0
"Meiji Holdings Co Ltd";"S12M";2030;2015;1;1;0;0
"Melco Resorts & Entertainment";"S12M";2030;2016;2;2;0;0
"Meliá Hotels International S.A.";"S12L";2023;2018;1;1;0;0
"Meliá Hotels International S.A.";"S12L";2035;2018;1;1;0;0
"Meliá Hotels International S.A.";"S3";2023;2018;1;1;0;0
"Meliá Hotels International S.A.";"S3";2035;2018;1;1;0;0
"Mercialys";"S3";2030;2017;1;1;0;0
"Merck & Co., Inc.";"S12M";2025;2015;1;1;0;0
"Merck KGaA";"S12M";2020;2006;1;1;0;0
"Meridian Energy";"SX";2030;2019;1;1;0;0
"MetLife, Inc.";"S12L3";2020;2012;1;1;0;0
"MetLife, Inc.";"S12M3";2019;2019;1;1;0;0
"Metro AG";"S3";2030;2018;3;3;0;0
"Metrolina Greenhouses";"S1";2019;2017;1;1;0;0
"Metsä Board Corporation";"S12M";2030;2016;1;1;0;0
"Metsä Board Corporation";"S12M";2030;2018;1;1;0;0
"Metso";"S12L";2030;2018;1;1;0;0
"Metso";"S3";2025;2018;2;2;0;0
"MGM Resorts International";"S12L";2034;2018;1;1;0;0
"Michelin";"S12M";2020;2010;1;1;0;0
"Michelin";"S12M";2030;2010;1;1;0;0
"Michelin";"S12M";2050;2010;1;1;0;0
"Michelin";"S3";2030;2018;1;1;0;0
"Microchip Technology";"S3";2020;2013;2;2;0;0
"Microsoft Corporation";"S12M";2030;2013;1;1;0;0
"Microsoft Corporation";"S12M";2045;2013;1;1;0;0
"Microsoft Corporation";"S12M3";2019;2018;1;1;0;0
"Ming Fai International Holdings Limited";"S12L";NA;2018;1;1;0;0
"MING WAH CO";"S2L";2019;2018;1;1;0;0
"MING WAH CO";"S3";2019;2018;1;1;0;0
"MIRAE ASSET DAEWOO CO., LTD";"S12L";2021;2015;1;1;0;0
"MiraeNanoTech.Co.,Ltd";"S12L";2025;2018;1;1;0;0
"MiTAC Holdings Corporation (MHC)";"S12L";2020;2015;5;5;0;0
"MITEC";"S1";NA;2019;1;1;0;0
"MITIE Group";"S12M";2025;2018;1;1;0;0
"MITRASTAR TECHNOLOGIES";"S12L";NA;2017;1;1;0;0
"Mitsubishi Chemical Holdings Corporation";"S12L";2030;2013;3;3;0;0
"Mitsubishi Electric Corporation";"S12L";2021;2001;1;1;0;0
"Mitsubishi Electric Corporation";"S12L";2031;2017;1;1;0;0
"Mitsubishi Electric Corporation";"S12L";2051;2014;1;1;0;0
"Mitsubishi Estate Co., Ltd.";"S12M";2030;2017;1;1;0;0
"Mitsubishi Estate Co., Ltd.";"S12M";2050;2017;1;1;0;0
"Mitsubishi Gas Chemical Company, Inc.";"S12M";2020;1990;1;1;0;0
"Mitsui Chemicals, Inc.";"S12M";2019;2018;2;2;0;0
"Mitsui Chemicals, Inc.";"S12M";2030;2005;1;1;0;0
"Mitsui Mining & Smelting Co., Ltd.";"S12M";2030;2013;1;1;0;0
"Mitsui O.S.K. Lines Ltd";"S1";2050;2008;3;3;0;0
"Mitsui O.S.K. Lines Ltd";"S12L";2100;2008;3;3;0;0
"MITSUIKE CORPORATION";"S1";2020;2019;1;1;0;0
"Miyakoda Construction Co Ltd";"S12L";2030;2018;1;1;0;0
"Miyakoda Construction Co Ltd";"S12M";2030;2018;1;1;0;0
"Mobimo";"S12L";2022;2011;2;2;0;0
"Mobimo";"S12M";2022;2011;2;2;0;0
"ModusLink Corporation";"S12L";2021;2017;1;1;0;0
"Mohebi Logistics";"S1";2019;2018;1;1;0;0
"Mohebi Logistics";"S2L";2019;2018;1;1;0;0
"Molson Coors Brewing Company";"S12M";2025;2016;1;1;0;0
"Molson Coors Brewing Company";"S12M3";2025;2016;1;1;0;0
"Mondelez International Inc";"S12L3";2025;2018;1;1;0;0
"Mondelez International Inc";"S12M";2020;2013;1;1;0;0
"Moneta Money Bank AS";"S12M";2020;2016;1;1;0;0
"Moody's Corporation";"S12M";2030;2019;2;2;0;0
"Moody's Corporation";"S13";2025;2019;2;2;0;0
"Moody Dunbar Inc";"S1";2025;2015;1;1;0;0
"Moody Dunbar Inc";"S2L";2025;2017;1;1;0;0
"Morgan Sindall Group plc";"S12L";2025;2016;1;1;0;0
"Morgan Sindall Group plc";"S12L";2050;2016;1;1;0;0
"Morgan Stanley";"S12M";2022;2012;1;1;0;0
"Morgan Stanley";"S12M";2033;2012;1;1;0;0
"Morgan Stanley";"S12M3";2022;2012;1;1;0;0
"Morinaga & Company Ltd";"S12M";2020;2005;1;1;0;0
"Morrison Utility Services";"S3";2019;2009;1;1;0;0
"Motorola Solutions";"S12L";2022;2016;3;3;0;0
"Motus Holdings";"S1";2020;2019;1;1;0;0
"Motus Holdings";"S2M";2020;2019;1;1;0;0
"MOUNTAIN PNEUMATIC TOOLS CO., LTD.";"S1";2030;2018;1;1;0;0
"MOUNTAIN PNEUMATIC TOOLS CO., LTD.";"S2L";2030;2018;1;1;0;0
"MOUNTAIN PNEUMATIC TOOLS CO., LTD.";"S3";2030;2019;1;1;0;0
"Movida Participacoes Sa";"S1";2020;2019;1;1;0;0
"Movida Participacoes Sa";"S12L";2040;2019;1;1;0;0
"Movida Participacoes Sa";"S2L";2020;2019;1;1;0;0
"Mowi ASA";"S12L";2030;2016;1;1;0;0
"Mowi ASA";"S12L";2050;2016;1;1;0;0
"Mowi ASA";"S3";2030;2018;1;1;0;0
"Mowi ASA";"S3";2050;2018;1;1;0;0
"MphasiS";"S12L";2019;2018;1;1;0;0
"MS&AD Insurance Group Holdings, Inc.";"S12M";2020;2009;1;1;0;0
"MS&AD Insurance Group Holdings, Inc.";"S12M";2030;2009;1;1;0;0
"MS&AD Insurance Group Holdings, Inc.";"S12M";2050;2009;1;1;0;0
"MSC Mediterranean Shipping Company";"S1";2025;2015;1;1;0;0
"MTI MICROELECTRONICS";"S12L";2019;2018;1;1;0;0
"MTR Corporation Limited";"SX";2023;2013;1;1;0;0
"MTU Aero Engines AG";"S12M";2020;1990;1;1;0;0
"MULIA AGUNG CHEMINDO, PT";"S3";2021;2020;1;1;0;0
"Munich Re";"SX";2019;2019;1;1;0;0
"MUNTONS PLC";"S12M";2025;2010;2;2;0;0
"MURAKAMI CORPORATION";"S3";2018;2019;1;1;0;0
"MURATA MACHINERY,LTD.";"S12L";2030;2017;1;1;0;0
"MURATA MACHINERY,LTD.";"S12L";2050;2017;1;1;0;0
"Murata Mfg. Co.";"S12L";2030;2017;2;2;0;0
"Murata Mfg. Co.";"S12L";2050;2017;2;2;0;0
"Murray & Roberts Holdings Limited";"S12L";2020;2015;1;1;0;0
"Murray & Roberts Holdings Limited";"S2L";2020;2016;1;1;0;0
"Nabtesco Corporation";"S12M";2020;2015;1;1;0;0
"Nabtesco Corporation";"S12M";2030;2015;2;2;0;0
"Nabtesco Corporation";"S12M";2050;2015;2;2;0;0
"NAM HOA TRADING AND PRODUCTION";"SX";NA;NA;1;1;0;0
"Namics";"S12L";2019;2018;1;1;0;0
"Nan Ya Plastics";"S12L";2022;2015;1;1;0;0
"Nan Ya Plastics";"S12L";2030;2015;1;1;0;0
"Nan Ya Printed Circuit Board";"S12L";2022;2013;1;1;0;0
"Nan Ya Printed Circuit Board";"S12L";2022;2014;1;1;0;0
"Nan Ya Printed Circuit Board";"S12L";2030;2013;1;1;0;0
"Nan Ya Printed Circuit Board";"S12L";2030;2014;1;1;0;0
"NANJING SPECIAL LAMPS";"S1";2019;2018;1;1;0;0
"NANJING YUSHENG ELECTRONIC";"S3";2019;2017;1;1;0;0
"Nankai Electric Railway Co., Ltd.";"S12M";2021;2014;1;1;0;0
"Nankai Electric Railway Co., Ltd.";"S12M";2031;2014;1;1;0;0
"Nanya Technology Corp";"S12L";2030;2018;1;1;0;0
"National Australia Bank";"S12L";2025;2015;1;1;0;0
"National Australia Bank";"S12M";2025;2015;1;1;0;0
"National Grid PLC";"S12L";2020;1990;1;1;0;0
"National Grid PLC";"S12L";2030;1990;1;1;0;0
"National Grid PLC";"S12L";2040;1990;1;1;0;0
"National Grid PLC";"S12L";2050;1990;1;1;0;0
"Natura Cosmeticos SA";"S12L";2021;2015;1;1;0;0
"Natura Cosmeticos SA";"S3";2021;2015;1;1;0;0
"Naturgy Energy Group SA";"S12L";2022;2017;1;1;0;0
"Naturgy Energy Group SA";"S12L";2025;2012;1;1;0;0
"Naturgy Energy Group SA";"S12L";2030;2012;1;1;0;0
"Naturgy Energy Group SA";"S12L3";2050;2015;1;1;0;0
"NatWest Group plc";"S12L3";2020;2014;1;1;0;0
"NatWest Group plc";"S12L3";2025;2019;1;1;0;0
"NatWest Group plc";"S13";2020;2011;1;1;0;0
"NAVARRA DE ESTAMPACION E INYECCION S.A.";"S3";2025;2018;1;1;0;0
"Navistar International Corporation";"S12L";2020;2014;1;1;0;0
"NCC";"S12M3";2030;2015;1;1;0;0
"Neapco Europe";"S12L";2018;2016;2;2;0;0
"NEC Corporation";"S12M";2030;2017;2;2;0;0
"NEC Corporation";"S3";2030;2017;2;2;0;0
"Nedbank Limited";"S12L3";2025;2013;1;1;0;0
"NEOPHOTONICS CORPORATION";"S12L";2019;2018;1;1;0;0
"Neopost";"S12M";2030;2018;1;1;0;0
"Neste Oyj";"S12M";2025;2014;2;2;0;0
"Neste Oyj";"S12M";2035;2019;2;2;0;0
"Nestlé";"S12M";2020;2014;1;1;0;0
"Nestlé";"S3";2020;2014;1;1;0;0
"NetApp Inc.";"S2L";2022;2016;3;3;0;0
"Netcare Limited";"S2L";2023;2013;1;1;0;0
"NEW FOCUS LIGHTING & POWER TECHNOLOGY(SHANGHAI)CO., LTD.";"S12L";2019;2018;1;1;0;0
"New Kinpo Group";"S12L";2025;2016;1;1;0;0
"New Kinpo Group";"S3";2025;2017;2;2;0;0
"NEWPORT IP LLC";"S2L";2021;2018;1;1;0;0
"News Corp";"S12M";2025;2014;1;1;0;0
"News Corp";"S12M";2030;2016;1;1;0;0
"News Corp";"S12M3";2050;2018;2;2;0;0
"News Corp";"S3";2030;2016;1;1;0;0
"NEWSEGA TEXTILE NANTONG CO.,LTD";"S12L";2019;2018;1;1;0;0
"Nexans";"S12L3";2022;2016;2;2;0;0
"Nexen Tire";"S12L";2030;2019;1;1;0;0
"Next";"S12L";2030;2016;1;1;0;0
"Next";"S3";2020;2016;1;1;0;0
"NH Hotel Group";"S12M";2030;2018;3;3;0;0
"NH Hotel Group";"S3";2030;2018;3;3;0;0
"NH Investment & Securities Co., Ltd.";"S2L";2030;2017;1;1;0;0
"Nichirei Corporation";"S12L";2020;2009;1;1;0;0
"Nichirei Corporation";"S12M";2020;2009;2;2;0;0
"Nichirei Corporation";"S12M";2030;2015;1;1;0;0
"Nidec Corporation";"S12L";2021;2018;1;1;0;0
"Nifco Inc.";"S1";2030;2019;1;1;0;0
"Nifco Inc.";"S2M";2030;2019;1;1;0;0
"Nifco Inc.";"S3";2030;2019;8;8;0;0
"NIHON KAJITSU KOGYO CO., LTD";"S12M";2020;2003;1;1;0;0
"Nihon Kohden Corporation";"S12L";2019;2018;1;1;0;0
"NIKE Inc.";"S12M";2025;2015;1;1;0;0
"Nikon Corporation";"S12M";2031;2014;1;1;0;0
"Nikon Corporation";"S3";2031;2014;1;1;0;0
"Nilfisk Holding A/S";"S12M";2030;2018;1;1;0;0
"NINGBO AIJIA ELECTRICAL APPLIANCES CO.,LIMITED";"S12L";2019;2018;1;1;0;0
"NINGBO DEVELOPMENT ZONE BOTAI";"S1";2019;2018;1;1;0;0
"NINGBO FUJIA INDUSTRIAL";"S12L";2019;2018;1;1;0;0
"NINGBO JINLONG ELECTRIC APPLIANCE CO., LTD.";"S12L";2021;2018;1;1;0;0
"NINGBO JIONGCHI ELECTRICAL";"S12L";2019;2019;1;1;0;0
"Ningbo SANHUAN";"S12L";2020;2018;1;1;0;0
"NINGBO SUNICO COMMUTATOR CO., LTD.";"S2L";2020;2019;1;1;0;0
"NINGBO TONGREN BEARING CO., LTD.";"S12L";2019;2018;1;1;0;0
"Ningbo Violet Lighting Electric Co.,Ltd";"S12L";2020;2015;1;1;0;0
"Ningbo Weilinma Electronic";"S1";2028;2018;1;1;0;0
"NINGBO YAOSHENG ELECTRICAL CO., LTD.";"S12L";2030;2018;1;1;0;0
"NINGBO YINZHOU BINHAN CASE & BAG INDUSTRY AND TRADE CO., LTD.";"S1";2020;2018;2;2;0;0
"NINGBO YONGSHI ELECTRICAL MACHINERY CO., LTD.";"S2L";2019;2019;1;1;0;0
"Nippon Closures";"S12L";2030;2013;1;1;0;0
"Nippon Closures";"S3";2030;2016;2;2;0;0
"Nippon Express Co., Ltd.";"S12M";2031;2013;2;2;0;0
"Nippon Kayaku Co., Ltd.";"S12M";2020;2005;1;1;0;0
"Nippon Sheet Glass Company, Ltd";"S12L";2030;2018;1;1;0;0
"Nippon Yusen Kaisha Line";"S2M";2019;2018;1;1;0;0
"Nishimatsu Construction Co Ltd";"S12L";2020;1990;1;1;0;0
"Nishimatsu Construction Co Ltd";"S12L";2030;1990;1;1;0;0
"NiSource Inc.";"S1";2025;2005;2;2;0;0
"NiSource Inc.";"S1";2030;2005;2;2;0;0
"NiSource Inc.";"S12L";2025;2005;1;1;0;0
"NiSource Inc.";"S12L";2030;2005;1;1;0;0
"Nissan Chemical Corporation";"S12M";2021;2011;1;1;0;0
"Nissan Motor Co., Ltd.";"S12M3";2030;2000;1;1;0;0
"Nissan Motor Co., Ltd.";"S12M3";2050;2000;1;1;0;0
"NISSEI CO.,LTD.";"S1";2023;2019;1;1;0;0
"Nissen Chemitec Corporation";"S12L3";2019;2013;1;1;0;0
"Nisshin Seifun Group Inc.";"S12L";2030;2013;1;1;0;0
"Nissin Foods Holdings Co., Ltd.";"S12M";2030;2018;1;1;0;0
"Nissin Foods Holdings Co., Ltd.";"S3";2030;2018;6;6;0;0
"NITTAN VALVE CO.LTD.";"S12L";2030;2018;1;1;0;0
"Nitto Denko Corporation";"S12M";2025;2013;1;1;0;0
"NITTOKU Co., Ltd.";"S12L";2019;2016;1;1;0;0
"NN Group NV";"S12M3";2020;2014;1;1;0;0
"Nobia";"S2M";2020;2016;1;1;0;0
"Nobland International";"S12L";2025;2018;1;1;0;0
"NOK Corporation";"S12L";2030;2018;1;1;0;0
"Nokia Group";"S12M";2030;2014;2;2;0;0
"Nokia Group";"S3";2030;2014;2;2;0;0
"Nominet";"S12L";2020;2018;1;1;0;0
"Nomura Holdings, Inc.";"S12M";2030;2012;1;1;0;0
"Nomura Holdings, Inc.";"S12M";2050;2012;1;1;0;0
"Nomura Research Institute, Ltd.";"S12M";2030;2013;2;2;0;0
"Nordic Semiconductor ASA";"S12M";2025;2019;1;1;0;0
"Nordic Semiconductor ASA";"S2M";2023;2018;1;1;0;0
"Nordic Semiconductor ASA";"S2M";2024;2019;1;1;0;0
"Noritz Corporation";"S12L";2020;2013;1;1;0;0
"Norma Group";"S12M";2025;2017;1;1;0;0
"Norsk Hydro";"S12L";2030;2018;1;1;0;0
"North Denmark";"S12M3";2019;2014;1;1;0;0
"NORTHERN CLEARING";"S1";2018;2015;1;1;0;0
"NORTHERN CLEARING";"S2L";2018;2015;1;1;0;0
"Northrop Grumman Corp";"S12L";2020;2010;1;1;0;0
"Norway Royal Salmon";"S1";2025;2019;1;1;0;0
"Nos SGPS";"S12M";2030;2015;1;1;0;0
"Nostrum Oil & Gas";"S1";2020;2018;1;1;0;0
"Novartis";"S12M";2025;2016;2;2;0;0
"Novartis";"S12M3";2030;2016;2;2;0;0
"Novatek Microelectronics Ltd";"S12L";2019;2010;1;1;0;0
"Novo Nordisk A/S";"S12L3";2030;2018;3;3;0;0
"Novo Nordisk A/S";"S12M";2030;2018;3;3;0;0
"Novo Nordisk A/S";"S3";2030;2018;6;6;0;0
"Novozymes A/S";"S12M";2019;2018;2;2;0;0
"Novozymes A/S";"S12M";2030;2018;2;2;0;0
"Novozymes A/S";"S3";2020;2015;2;2;0;0
"Novozymes A/S";"S3";2030;2018;2;2;0;0
"NRG Energy Inc";"S12L";2050;2014;1;1;0;0
"NRG Energy Inc";"S12M";2025;2014;1;1;0;0
"NSK Ltd.";"S12M";2021;2017;1;1;0;0
"NSK Ltd.";"S12M";2030;2017;1;1;0;0
"NSK Ltd.";"S12M";2050;2017;1;1;0;0
"NTN Corporation";"S12L";2019;2018;2;2;0;0
"NTT Data Corporation";"S12M";2030;2016;1;1;0;0
"NTT Data Corporation";"S3";2030;2016;1;1;0;0
"NTT DOCOMO, INC.";"S12M";2030;2019;1;1;0;0
"NTT DOCOMO, INC.";"S3";2030;2019;1;1;0;0
"NUCERIA ADESIVI SRL";"S3";2025;2014;2;2;0;0
"NUSHARP INC.";"S2L";2029;2018;1;1;0;0
"NUVOTON TECHNOLOGY";"S12L";2020;2010;1;1;0;0
"NUVOTON TECHNOLOGY";"S12L";2030;2010;1;1;0;0
"Nykredit";"S1";2019;2017;1;1;0;0
"Nykredit";"S12L3";2020;2012;1;1;0;0
"O-NET COMMUNICATIONS";"S12L";2020;2018;1;1;0;0
"Obayashi Corporation";"S12M";2020;2014;1;1;0;0
"Obayashi Corporation";"S12M";2022;2014;1;1;0;0
"Obayashi Corporation";"S12M";2051;2014;1;1;0;0
"Occidental Petroleum Corporation";"S12L";2025;2013;1;1;0;0
"OE SOLUTIONS";"S12L";2019;2018;1;1;0;0
"OFFICINE METALLURGICHE G. CORNAGLIA SPA";"S1";2030;2018;1;1;0;0
"OFFICINE METALLURGICHE G. CORNAGLIA SPA";"S2L";2025;2019;1;1;0;0
"OFFICINE METALLURGICHE G. CORNAGLIA SPA";"S2L";2030;2018;1;1;0;0
"OFFICINE METALLURGICHE G. CORNAGLIA SPA";"S2M";2030;2018;1;1;0;0
"OFFICINE METALLURGICHE G. CORNAGLIA SPA";"S3";2025;2017;1;1;0;0
"OFFICINE METALLURGICHE G. CORNAGLIA SPA";"S3";2029;2019;1;1;0;0
"OFFICINE METALLURGICHE G. CORNAGLIA SPA";"S3";2030;2019;2;2;0;0
"OFFICINE METALLURGICHE G. CORNAGLIA SPA";"S3";2040;2019;1;1;0;0
"OFS Brands";"S12L";2030;2016;1;1;0;0
"OGE Energy Corp.";"S1";2019;2005;1;1;0;0
"OGE Energy Corp.";"S1";2030;2005;1;1;0;0
"Oi S.A";"S1";2020;2014;1;1;0;0
"Oi S.A";"S2L";2020;2016;1;1;0;0
"OIA GLOBAL";"S12L";2025;2019;1;1;0;0
"OILES CORPORATION";"S12M";2030;2013;1;1;0;0
"Oki Electric Industry Co., Ltd";"S12M3";2030;2013;2;2;0;0
"Olam International";"S12L";2030;2017;1;1;0;0
"Olam International";"S12L";2050;2017;1;1;0;0
"OLEON HOLDING";"S12L";2023;2018;1;1;0;0
"OMNIA HOLDINGS LTD";"S1";2019;2014;1;1;0;0
"OMRON Corporation";"S12M";2020;2016;1;1;0;0
"OMRON Corporation";"S12M";2030;2016;1;1;0;0
"OMRON Corporation";"S12M";2050;2016;1;1;0;0
"OMRON Corporation";"S3";2030;2016;1;1;0;0
"OMV AG";"S1";2025;2020;2;2;0;0
"ONE";"S1";2030;2018;1;1;0;0
"ONE";"S1";2050;2018;1;1;0;0
"Ono Pharmaceutical Co., Ltd.";"S12L";2020;2005;1;1;0;0
"Ono Pharmaceutical Co., Ltd.";"S12M";2030;2017;1;1;0;0
"Ono Pharmaceutical Co., Ltd.";"S12M";2050;2017;1;1;0;0
"Ono Pharmaceutical Co., Ltd.";"S3";2030;2017;1;1;0;0
"Ono Pharmaceutical Co., Ltd.";"S3";2050;2017;1;1;0;0
"Ontex Group NV";"S12M";2030;2018;2;2;0;0
"OP Financial Group";"S12L";2025;2011;1;1;0;0
"Oracle Corporation";"S12M";2020;2015;1;1;0;0
"Oracle Corporation";"S12M";2025;2015;1;1;0;0
"Oracle Corporation";"S12M";2050;2015;1;1;0;0
"Oracle Corporation";"S3";2025;2019;1;1;0;0
"Organizacion Soriana";"SX";2021;2019;1;1;0;0
"ORGANIZACION TERPEL S A";"S2L";2023;2016;1;1;0;0
"Origin Energy";"S12M";2032;2017;1;1;0;0
"Origin Energy";"S3";2032;2017;1;1;0;0
"Oriola Oyj";"S12M3";2030;2019;1;1;0;0
"Orion Oyj";"S12M";2025;2016;1;1;0;0
"Orkla ASA";"S12M";2025;2014;1;1;0;0
"Orkla ASA";"S12M";2040;2014;1;1;0;0
"Orkla ASA";"S3";2020;2014;2;2;0;0
"Orkla ASA";"S3";2025;2014;1;1;0;0
"Orkla ASA";"S3";2040;2014;1;1;0;0
"Orkuveita Reykjavíkur (Reykjavik Energy)";"S12L3";2030;2015;1;1;0;0
"Ørsted";"S3";2032;2018;1;1;0;0
"Oshita Shigyoco., Ltd.";"S2L";2021;2016;1;1;0;0
"OSRAM Licht AG";"S12M";2020;2019;1;1;0;0
"OSRAM Licht AG";"S12M";2030;2019;1;1;0;0
"Österreichische Post AG";"S1";2030;2018;1;1;0;0
"Österreichische Post AG";"S12L3";2025;2013;1;1;0;0
"Otsuka Holdings Co., Ltd.";"S12M";2030;2017;1;1;0;0
"Outotec Oyj";"S12M";2025;2017;1;1;0;0
"Outotec Oyj";"S3";2025;2017;1;1;0;0
"Owens Corning";"S12M";2030;2018;2;2;0;0
"Owens Corning";"S3";2030;2018;2;2;0;0
"PACIFIC INDUSTRIAL CO.,LTD.";"S12L";2030;2019;1;1;0;0
"PACIFIC INDUSTRIAL CO.,LTD.";"S12L";2050;2019;1;1;0;0
"Pacific Market International";"S12M3";2019;2018;2;2;0;0
"PACIFIC QUARTZ";"S12L3";2026;2019;1;1;0;0
"PACIFIC QUARTZ";"SX";2026;2019;1;1;0;0
"PAISHING INC";"S12L";2019;2018;1;1;0;0
"Palfinger AG";"S12M";2030;2015;1;1;0;0
"Palladio Group SPA";"S12M";2030;2019;1;1;0;0
"Palladio Group SPA";"S12M";2050;2019;1;1;0;0
"Palladio Group SPA";"S12M3";2030;2019;1;1;0;0
"Palladio Group SPA";"S12M3";2050;2019;1;1;0;0
"PANALON";"S1";2019;2017;1;1;0;0
"Panamericana Formas e Impresos S.A.";"S2L";2019;2010;1;1;0;0
"Panasonic Corporation";"S12L";2031;2014;2;2;0;0
"Panasonic Corporation";"S12L";2051;2014;2;2;0;0
"Panasonic Corporation";"S3";2031;2014;2;2;0;0
"Pandora A/S";"S2L";2020;2019;2;2;0;0
"Pandox";"S12L";2023;2019;1;1;0;0
"Panjit International Inc";"S12L";2019;2010;1;1;0;0
"PAO SHEN ENTERPRISES CO., LTD.";"S12L";2020;2018;1;1;0;0
"PARAGON PRECISION CASTING CO., LTD.";"S1";2030;2018;1;1;0;0
"PARAGON PRECISION CASTING CO., LTD.";"S2L";2030;2018;1;1;0;0
"PARAGON PRECISION CASTING CO., LTD.";"S3";2029;2019;1;1;0;0
"PARAGON PRECISION CASTING CO., LTD.";"S3";2030;2019;1;1;0;0
"PASTAS ALIMENT LAZIALI SA CV";"S2L";2021;2018;1;1;0;0
"PATTERN SPA";"S1";2023;2019;1;1;0;0
"PATTERN SPA";"S2L";2023;2018;1;1;0;0
"PAUL BUETIGER AG";"S2L";2018;2015;1;1;0;0
"PAUL BUETIGER AG";"S2M";2019;2018;1;1;0;0
"Peab AB";"S12M3";2045;2017;1;1;0;0
"Pearl";"S2L";2019;2018;1;1;0;0
"Pearson";"S12L3";2020;2009;1;1;0;0
"Pearson";"S12L3";2030;2018;1;1;0;0
"PEASA AUTOPARTES S.A. DE C.V.";"S2L";2018;2018;1;1;0;0
"Pengda";"S1";2000;2018;1;1;0;0
"Pennon Group";"S12L3";2020;2015;3;3;0;0
"PepsiCo, Inc.";"S12M3";2030;2015;3;3;0;0
"Pernod Ricard";"S12M";2030;2018;1;1;0;0
"Perrigo Company plc";"S12L";2020;2015;3;3;0;0
"PETER'S TECHNOLOGY";"S2L";2022;2018;1;1;0;0
